ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_1_Built","0.33(-1.24,1.92)","2.27(0.51,3.97)*","-6.96(-8.99,-4.98)***","0.40(-0.09,0.91)","0.6792","0.0131","1.0009","1.0011",3901,4166,3563,3703,1.0013,1089
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_1_Social","-1.87(-3.77,0.03)","-0.20(-2.87,2.47)","-4.75(-6.89,-2.68)***","0.29(-0.21,0.76)","0.0531","0.8875","1.0020","1.0014",4276,4435,3779,4115,1.002,1089
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_2_EQI","-0.90(-3.99,2.01)","-1.83(-6.03,2.40)","-2.59(-5.72,0.77)","0.22(-1.17,1.63)","0.5726","0.3689","1.0079","1.0043",863,2151,1242,2925,1.0079,323
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_2_Air","-0.60(-3.92,2.79)","-0.46(-4.20,3.37)","-2.60(-6.58,1.25)","0.41(-0.94,1.83)","0.7234","0.8200","1.0025","1.0031",2385,1460,3120,2072,1.0044,323
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_2_Water","3.68(-1.28,8.78)","-0.93(-5.36,3.64)","-3.19(-5.97,-0.24)*","0.34(-0.89,1.69)","0.1593","0.6892","1.0001","1.0005",4312,3734,3140,3362,1.0013,323
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_2_Land","0.90(-2.19,3.87)","1.35(-2.12,4.68)","-3.91(-7.34,-0.40)*","0.27(-0.99,1.62)","0.5322","0.4335","1.0123","1.0138",3061,1902,2670,3197,1.0138,323
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_2_Built","-0.80(-3.74,2.36)","-0.65(-4.78,3.54)","-2.69(-6.01,0.48)","0.23(-0.99,1.63)","0.5480","0.7380","1.0143","1.0103",2522,1924,3067,1520,1.0179,323
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_2_Social","-2.74(-6.32,0.74)","-3.79(-7.60,0.06)","-1.13(-4.55,2.33)","-0.03(-1.40,1.42)","0.1135","0.0548","1.0009","1.0009",1460,2366,2304,3122,1.0048,323
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_3_EQI","2.20(-1.55,5.93)","0.62(-3.00,4.28)","-2.17(-5.66,1.31)","0.08(-1.39,1.58)","0.2631","0.7451","1.0000","1.0007",4146,4198,3808,4126,1.0016,1057
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_3_Air","0.20(-3.50,3.86)","0.46(-3.09,4.00)","-1.56(-4.84,1.74)","-0.01(-1.43,1.48)","0.9109","0.7867","0.9998","1.0011",5464,6211,3858,3441,1.0011,1057
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_3_Water","0.67(-3.80,5.39)","0.20(-4.00,4.41)","-1.48(-4.43,1.41)","-0.04(-1.47,1.39)","0.7796","0.9167","1.0004","1.0021",7123,6717,3436,3378,1.0024,1057
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_3_Land","-3.98(-7.95,0.10)","-1.49(-5.11,2.11)","0.25(-3.55,3.88)","-0.18(-1.66,1.29)","0.0544","0.4351","1.0014","0.9995",4489,4599,3877,3962,1.0014,1057
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_3_Built","-1.25(-5.23,2.72)","-0.91(-4.83,2.90)","-0.57(-4.29,3.21)","-0.09(-1.53,1.37)","0.5101","0.6517","1.0018","1.0004",4382,4285,3538,3803,1.0018,1057
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_3_Social","-3.34(-7.33,0.75)","-1.74(-5.49,2.19)","0.25(-3.87,4.30)","-0.25(-1.77,1.26)","0.1131","0.3935","1.0005","1.0009",4816,4382,3894,3905,1.0017,1057
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_4_EQI","1.93(-3.15,6.76)","-0.97(-5.66,3.56)","-0.83(-5.25,3.36)","-0.48(-2.42,1.40)","0.4455","0.6963","1.0016","1.0022",5584,2909,3435,3119,1.0057,668
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_4_Air","0.88(-7.96,9.92)","-2.57(-6.62,1.69)","0.34(-3.61,3.94)","-0.59(-2.37,1.17)","0.8504","0.2339","1.0010","1.0025",6678,4136,3514,3122,1.0025,668
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_4_Water","0.87(-5.39,7.13)","-0.01(-7.03,6.42)","-1.04(-5.13,2.78)","-0.57(-2.70,1.31)","0.7905","0.9521","1.0004","1.0111",6080,571,3429,1658,1.0111,668
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_4_Land","-1.64(-6.89,2.94)","-4.75(-9.75,0.61)","0.83(-3.24,4.85)","-0.56(-2.44,1.24)","0.5164","0.0773","1.0070","1.0036",1000,2194,1249,2703,1.0076,668
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_4_Built","2.94(-2.40,8.10)","-0.19(-5.74,4.82)","-1.74(-6.43,2.94)","-0.49(-2.45,1.33)","0.2727","0.9858","1.0016","1.0064",3084,823,3698,2022,1.0064,668
"J40_J47_J60_J70_J84_D86_C34",5,"RUCC_4_Social","0.92(-4.75,6.58)","-0.14(-5.03,4.41)","-0.80(-5.81,4.01)","-0.45(-2.39,1.34)","0.7434","0.9558","1.0013","1.0007",4447,3846,3784,3503,1.0019,668
"J40_J47_J60_J70_J84_D86_C34",10,"EQI","-1.08(-2.23,0.10)","2.26(0.76,3.74)**","-7.60(-9.05,-6.14)***","0.94(0.47,1.40)***","0.0702","0.0035","1.0014","1.0018",4298,4351,3663,3589,1.0018,3136
"J40_J47_J60_J70_J84_D86_C34",10,"Air","-2.70(-3.81,-1.56)***","0.42(-1.20,2.04)","-6.42(-7.89,-4.93)***","0.90(0.42,1.37)***","0.0002","0.6122","1.0010","1.0002",4521,5064,3588,4025,1.0017,3136
"J40_J47_J60_J70_J84_D86_C34",10,"Water","-0.26(-2.38,1.92)","-0.21(-1.85,1.49)","-7.63(-8.87,-6.43)***","0.95(0.49,1.40)***","0.8080","0.7988","1.0010","1.0003",4115,4555,3717,3233,1.0023,3136
"J40_J47_J60_J70_J84_D86_C34",10,"Land","-1.08(-2.40,0.22)","0.32(-1.09,1.79)","-7.33(-8.83,-5.87)***","0.91(0.44,1.39)***","0.1039","0.6767","1.0003","1.0035",4633,5033,3950,4157,1.0035,3136
"J40_J47_J60_J70_J84_D86_C34",10,"Built","-0.51(-2.00,0.98)","1.29(-0.29,2.93)","-7.73(-9.50,-5.97)***","1.00(0.54,1.48)***","0.5064","0.1181","1.0010","1.0024",5249,5457,3821,4155,1.0024,3136
"J40_J47_J60_J70_J84_D86_C34",10,"Social","-1.79(-3.53,-0.05)*","3.47(1.43,5.53)***","-7.76(-9.65,-5.89)***","0.62(0.12,1.11)*","0.0452","0.0006","0.9998","1.0003",4236,4327,3765,4062,1.0022,3136
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_1_EQI","-0.38(-1.46,0.70)","1.37(-0.26,3.04)","-10.08(-11.52,-8.64)***","0.51(0.07,0.94)*","0.4776","0.1006","1.0009","1.0003",4751,5355,3783,3440,1.0018,1088
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_1_Air","-1.00(-2.09,0.05)","0.91(-1.73,3.66)","-9.50(-10.98,-8.04)***","0.52(0.06,0.98)*","0.0652","0.5034","1.0010","1.0017",5102,7150,3669,3733,1.0017,1088
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_1_Water","-0.45(-2.55,1.63)","-0.24(-1.82,1.43)","-10.14(-11.41,-8.86)***","0.49(0.03,0.94)*","0.6755","0.7659","1.0002","1.0001",4176,5100,3674,3553,1.0019,1088
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_1_Land","-0.69(-1.82,0.46)","0.96(-0.53,2.45)","-10.08(-11.52,-8.62)***","0.46(0.02,0.92)*","0.2443","0.2035","1.0006","1.0004",6310,5689,3750,3886,1.0006,1088
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_1_Built","-1.10(-2.52,0.31)","-0.36(-1.92,1.21)","-9.38(-11.10,-7.62)***","0.52(0.05,0.96)*","0.1377","0.6601","1.0003","0.9998",4811,4381,3797,3886,1.0017,1088
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_1_Social","-0.50(-2.39,1.40)","3.49(0.75,6.25)*","-10.14(-12.06,-8.21)***","0.39(-0.08,0.84)","0.5963","0.0185","1.0011","1.0005",2784,3462,3522,3339,1.0032,1088
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_2_EQI","-1.29(-4.20,1.57)","0.46(-3.24,4.07)","-7.40(-10.36,-4.48)***","0.62(-0.55,1.71)","0.3851","0.8005","1.0002","0.9997",3790,3665,3664,3637,1.0008,323
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_2_Air","-3.71(-6.34,-0.80)*","-3.05(-6.48,0.45)","-5.31(-8.59,-2.19)***","0.57(-0.46,1.59)","0.0160","0.0923","1.0014","1.0023",3364,3469,3451,3755,1.0023,323
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_2_Water","-0.51(-7.02,6.06)","-2.90(-7.20,1.30)","-7.78(-10.15,-5.39)***","0.49(-0.60,1.58)","0.9042","0.1923","1.0011","1.0005",6275,3138,3796,3324,1.0016,323
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_2_Land","-1.23(-4.52,2.03)","0.65(-2.48,3.80)","-7.95(-11.10,-4.82)***","0.46(-0.61,1.55)","0.4543","0.6767","1.0011","1.0020",4328,4161,3647,4181,1.002,323
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_2_Built","-1.45(-4.85,2.01)","0.37(-3.67,4.56)","-7.13(-10.72,-3.71)***","0.57(-0.54,1.66)","0.4114","0.8696","1.0010","1.0013",2711,2686,3575,3487,1.0013,323
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_2_Social","-0.27(-4.02,3.58)","1.68(-2.34,5.67)","-8.49(-12.15,-4.94)***","0.48(-0.65,1.57)","0.8929","0.4064","1.0015","0.9995",2899,2938,3511,3537,1.0015,323
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_3_EQI","-3.01(-6.73,0.81)","-1.33(-5.07,2.44)","-4.34(-7.90,-0.86)*","0.94(-0.43,2.33)","0.1281","0.4839","1.0003","1.0004",5874,5557,4143,3824,1.0023,1057
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_3_Air","-0.39(-4.08,3.42)","-0.90(-4.46,2.71)","-5.36(-8.59,-2.07)***","1.04(-0.36,2.44)","0.8296","0.6255","1.0006","1.0019",5460,5204,4015,3742,1.0019,1057
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_3_Water","1.11(-3.82,5.94)","-1.07(-5.47,3.26)","-5.72(-8.53,-2.96)***","1.05(-0.36,2.46)","0.6347","0.6313","1.0012","1.0014",9377,9012,3764,3617,1.0022,1057
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_3_Land","-3.17(-7.20,0.70)","-2.50(-6.10,1.10)","-3.72(-7.26,-0.06)*","1.04(-0.34,2.40)","0.1110","0.1689","1.0003","1.0012",5751,5728,3862,3551,1.0019,1057
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_3_Built","-1.09(-5.20,3.02)","0.81(-3.34,4.93)","-5.60(-9.88,-1.17)*","1.04(-0.31,2.43)","0.6084","0.6905","1.0015","1.0006",4470,4420,4476,4309,1.0015,1057
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_3_Social","0.60(-3.54,4.75)","2.45(-1.61,6.42)","-7.19(-11.08,-3.08)***","0.99(-0.39,2.37)","0.7775","0.2456","1.0008","1.0015",3853,3471,3654,3142,1.0017,1057
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_4_EQI","-0.31(-5.51,4.98)","1.36(-3.18,5.83)","-2.58(-7.06,1.84)","1.50(-0.44,3.32)","0.9084","0.5672","0.9999","1.0003",5459,4204,3934,3108,1.0012,668
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_4_Air","-0.96(-10.18,7.80)","-3.26(-7.57,1.03)","-0.93(-4.92,2.80)","1.16(-0.79,3.04)","0.8496","0.1456","1.0016","1.0002",6596,5430,3951,3688,1.0016,668
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_4_Water","-1.67(-8.01,4.56)","0.04(-5.44,5.60)","-2.03(-5.91,1.63)","1.43(-0.46,3.28)","0.6001","0.9992","1.0007","1.0006",5554,5371,3512,3707,1.0016,668
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_4_Land","1.81(-2.75,6.36)","-0.18(-5.18,4.77)","-2.78(-6.91,1.41)","1.41(-0.49,3.31)","0.4343","0.9421","1.0026","1.0012",4552,5220,3789,3822,1.0026,668
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_4_Built","3.13(-2.24,8.39)","4.56(-0.59,9.47)","-5.05(-9.93,-0.22)*","1.52(-0.40,3.39)","0.2564","0.0814","1.0001","1.0001",3682,3438,3897,3564,1.0021,668
"J40_J47_J60_J70_J84_D86_C34",10,"RUCC_4_Social","-2.99(-8.88,2.98)","-0.72(-5.60,4.28)","-1.28(-6.42,3.65)","1.39(-0.48,3.25)","0.3081","0.7592","1.0030","1.0015",5687,5348,3646,3851,1.003,668
"J40_J47_J60_J70_J84_D86_C34",15,"EQI","0.47(-0.90,1.79)","6.82(5.26,8.34)***","2.44(-0.47,5.30)","1.96(1.44,2.51)***","0.4876","0.0002","1.0003","1.0001",5651,5742,3926,4288,1.0151,3136
"J40_J47_J60_J70_J84_D86_C34",15,"Air","-2.71(-4.05,-1.39)***","3.09(1.32,4.75)***","4.47(1.36,7.51)**","1.86(1.30,2.42)***","0.0002","0.0002","1.0008","1.0007",4675,5428,3849,3817,1.0199,3136
"J40_J47_J60_J70_J84_D86_C34",15,"Water","-1.96(-4.14,0.31)","1.62(-0.21,3.47)","3.83(0.89,6.79)**","2.03(1.47,2.59)***","0.0906","0.0877","1.0004","1.0004",4333,5751,3772,3123,1.0084,3136
"J40_J47_J60_J70_J84_D86_C34",15,"Land","-1.52(-3.02,-0.00)*","3.07(1.42,4.69)***","4.01(1.01,6.88)**","1.93(1.38,2.49)***","0.0498","0.0006","1.0008","1.0007",4552,4952,3949,3603,1.0123,3136
"J40_J47_J60_J70_J84_D86_C34",15,"Built","-1.93(-3.64,-0.28)*","-0.50(-2.29,1.30)","5.15(2.05,8.23)**","2.05(1.51,2.59)***","0.0227","0.5788","1.0011","1.0022",3407,3155,3418,3341,1.0153,3136
"J40_J47_J60_J70_J84_D86_C34",15,"Social","-6.02(-7.85,-4.23)***","4.26(2.20,6.33)***","5.75(2.47,9.00)***","1.28(0.74,1.83)***","0.0002","0.0002","0.9999","1.0015",3446,3424,3791,3785,1.0108,3136
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_1_EQI","0.53(-0.63,1.67)","4.71(3.10,6.28)***","2.34(0.75,3.87)**","1.89(1.38,2.39)***","0.3751","0.0002","1.0005","1.0016",3695,4735,3558,3521,1.002,1088
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_1_Air","-1.62(-2.79,-0.43)**","1.63(-0.80,4.06)","4.47(2.86,6.06)***","2.00(1.50,2.50)***","0.0073","0.1914","1.0003","1.0023",5621,7789,3958,3399,1.0024,1088
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_1_Water","-1.23(-3.35,0.84)","0.06(-1.70,1.83)","3.66(2.23,5.09)***","2.01(1.46,2.52)***","0.2343","0.9575","1.0013","1.0016",5832,6360,3641,4118,1.0029,1088
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_1_Land","-1.37(-2.70,-0.08)*","0.97(-0.65,2.59)","3.91(2.26,5.60)***","1.94(1.43,2.47)***","0.0406","0.2264","1.0005","1.0005",4245,4148,3520,3266,1.0021,1088
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_1_Built","0.26(-1.32,1.81)","1.25(-0.44,2.87)","3.02(1.15,4.93)**","2.02(1.52,2.51)***","0.7346","0.1414","1.0011","1.0009",5006,5402,3889,3757,1.0011,1088
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_1_Social","-5.28(-7.35,-3.27)***","2.44(-0.24,5.17)","7.05(4.91,9.19)***","1.60(1.08,2.12)***","0.0002","0.0802","1.0001","1.0004",4101,4632,3590,4036,1.0024,1088
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_2_EQI","0.78(-2.70,4.32)","4.40(0.45,8.27)*","5.15(1.56,8.83)**","0.65(-0.75,2.08)","0.6463","0.0310","0.9997","1.0010",5037,5947,3360,3750,1.001,323
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_2_Air","0.30(-3.03,3.70)","0.65(-3.23,4.59)","6.19(2.41,9.92)**","0.59(-0.82,2.03)","0.8725","0.7371","1.0015","1.0012",4307,4921,3780,3892,1.0029,323
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_2_Water","-1.87(-7.17,3.38)","-1.16(-5.59,3.10)","6.74(3.60,9.86)***","0.57(-0.85,2.01)","0.4743","0.6101","1.0002","1.0010",7360,6234,3705,3385,1.0023,323
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_2_Land","-0.85(-4.55,3.06)","1.89(-1.64,5.47)","5.82(1.95,9.54)**","0.45(-0.94,1.93)","0.6351","0.3006","1.0013","1.0015",5590,5292,3973,4259,1.0015,323
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_2_Built","-5.07(-8.49,-1.55)**","-4.07(-8.19,0.14)","9.81(6.11,13.50)***","0.35(-1.05,1.73)","0.0069","0.0564","1.0006","1.0013",3501,4289,3143,3252,1.0016,323
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_2_Social","-1.14(-4.96,2.79)","1.99(-2.17,6.21)","6.26(2.48,10.22)***","0.38(-1.06,1.84)","0.5701","0.3522","0.9995","1.0003",4861,4605,3668,4105,1.0022,323
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_3_EQI","-3.08(-6.61,0.59)","6.73(3.30,10.25)***","9.92(6.34,13.29)***","1.39(0.08,2.68)*","0.0910","0.0002","1.0009","1.0009",4400,5642,3790,4044,1.0009,1057
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_3_Air","-2.24(-5.71,1.44)","1.80(-1.34,4.93)","10.54(7.04,14.11)***","1.48(0.09,2.83)*","0.2156","0.2660","1.0023","1.0013",3216,3826,3568,3588,1.0026,1057
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_3_Water","-4.48(-9.61,0.64)","1.39(-2.85,5.62)","10.94(7.83,13.91)***","1.43(0.02,2.82)*","0.0810","0.5114","1.0010","1.0003",4152,5123,3484,4120,1.0023,1057
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_3_Land","-1.67(-5.06,1.84)","3.95(0.56,7.27)*","9.79(6.31,13.27)***","1.19(-0.22,2.56)","0.3431","0.0231","1.0007","1.0021",3787,4085,3752,3582,1.0021,1057
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_3_Built","-1.56(-5.16,2.07)","4.30(0.43,8.21)*","9.72(5.85,13.42)***","1.11(-0.23,2.45)","0.3914","0.0302","1.0013","1.0004",4194,2703,3529,3587,1.0022,1057
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_3_Social","-4.81(-8.60,-1.11)*","6.00(2.39,9.48)***","8.66(4.98,12.26)***","0.56(-0.86,1.94)","0.0123","0.0002","1.0002","0.9995",4041,4116,3535,3673,1.0006,1057
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_4_EQI","1.06(-4.91,7.11)","6.71(1.36,11.96)*","1.17(-3.73,6.33)","0.03(-2.26,2.42)","0.7301","0.0152","1.0013","1.0013",7360,6796,3711,4007,1.0013,668
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_4_Air","1.26(-7.24,10.14)","3.37(-1.65,8.40)","2.52(-2.02,7.13)","-0.01(-2.43,2.38)","0.8000","0.1960","0.9997","1.0004",8526,7266,3708,3684,1.0024,668
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_4_Water","2.82(-3.87,9.50)","-0.23(-6.95,6.38)","3.69(-0.72,8.31)","-0.19(-2.60,2.12)","0.4030","0.9504","1.0010","1.0007",8326,7838,3799,3422,1.001,668
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_4_Land","3.15(-2.64,8.78)","4.83(-0.93,10.52)","1.72(-3.46,6.93)","-0.13(-2.56,2.18)","0.2589","0.1048","1.0009","1.0007",4053,4334,2666,3671,1.0009,668
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_4_Built","-2.65(-8.65,3.61)","1.99(-3.71,7.77)","3.80(-1.89,9.48)","-0.24(-2.67,2.16)","0.3739","0.5126","1.0012","1.0021",4821,4586,3707,3070,1.0021,668
"J40_J47_J60_J70_J84_D86_C34",15,"RUCC_4_Social","-3.29(-9.83,3.24)","5.18(-0.31,10.55)","1.14(-4.32,6.78)","-0.36(-2.65,1.95)","0.3193","0.0635","1.0019","1.0012",7475,6054,4056,3596,1.0019,668
