ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"I00_I99",15,"Cluster_EQI_B_Water","5.60(0.38,10.68)*","3.17(-1.12,7.31)","29.53(22.81,35.43)***","3.31(2.00,4.60)***","0.0381","0.1439","1.0031","1.0015",5044,6850,3583,3585,1.0031,1492
"I00_I99",15,"Cluster_EQI_B_Land","-1.75(-5.37,1.76)","5.95(2.30,9.55)**","29.94(23.41,35.86)***","3.17(1.88,4.42)***","0.3460","0.0019","1.0006","1.0030",7305,6099,3910,3027,1.003,1492
"I00_I99",15,"Cluster_EQI_B_Built","1.11(-2.46,4.73)","0.68(-3.15,4.59)","29.31(22.55,35.62)***","3.19(1.87,4.49)***","0.5384","0.7434","1.0005","0.9999",5731,5602,3755,4009,1.0008,1492
"I00_I99",15,"Cluster_EQI_B_Social","-4.65(-8.38,-0.89)*","16.63(12.32,20.85)***","29.34(22.72,35.22)***","2.53(1.29,3.80)***","0.0115","0.0002","1.0002","1.0009",4650,4809,3860,4024,1.0011,1492
"I00_I99",15,"Cluster_EQI_C_EQI","2.46(0.46,4.49)*","6.47(3.80,9.18)***","31.57(14.13,37.92)***","4.32(3.39,5.29)***","0.0177","0.0002","1.0012","1.0049",4071,4258,2936,3288,1.3819,2760
"I00_I99",15,"Cluster_EQI_C_Air","0.84(-1.22,2.87)","3.01(0.46,5.63)*","32.62(14.42,39.22)***","4.38(3.42,5.37)***","0.4268","0.0198","1.0151","1.0116",607,3835,3732,3960,1.385,2760
"I00_I99",15,"Cluster_EQI_C_Water","-2.43(-5.61,0.60)","-2.17(-5.47,1.07)","27.92(12.44,39.87)***","4.49(3.52,5.49)***","0.1243","0.1810","1.0028","1.0033",3873,4054,3723,3563,1.7193,2760
"I00_I99",15,"Cluster_EQI_C_Land","-3.00(-5.15,-0.84)**","6.07(3.71,8.56)***","31.12(14.58,40.28)***","4.37(3.38,5.37)***","0.0077","0.0002","1.0108","1.0231",2257,230,3440,3063,1.6188,2760
"I00_I99",15,"Cluster_EQI_C_Built","1.21(-1.40,3.80)","-0.98(-3.71,1.86)","35.54(31.28,39.70)***","4.24(3.31,5.19)***","0.3764","0.4822","1.0007","1.0008",3739,3812,3513,3895,1.0035,2760
"I00_I99",15,"Cluster_EQI_C_Social","-10.05(-12.67,-7.37)***","4.57(0.94,8.07)*","41.56(37.17,45.46)***","3.19(2.26,4.14)***","0.0002","0.0127","1.0013","1.0000",3986,4106,3600,3499,1.0048,2760
"I00_I99",15,"Cluster_NLCD_A_EQI","3.31(0.23,6.45)*","10.31(7.20,13.53)***","19.25(12.30,26.15)***","4.59(3.37,5.81)***","0.0381","0.0002","1.0006","1.0001",3900,4544,3650,3631,1.0144,3186
"I00_I99",15,"Cluster_NLCD_A_Air","-2.23(-5.10,0.73)","7.54(4.38,10.70)***","20.22(12.82,26.97)***","4.44(3.20,5.69)***","0.1381","0.0002","1.0002","1.0015",4464,4880,3757,4208,1.0047,3186
"I00_I99",15,"Cluster_NLCD_A_Water","-0.35(-4.83,4.00)","-3.29(-7.74,1.16)","20.82(13.31,28.09)***","4.70(3.47,5.92)***","0.8788","0.1368","0.9994","1.0005",4307,5368,3800,3864,1.0175,3186
"I00_I99",15,"Cluster_NLCD_A_Land","-4.50(-7.65,-1.34)**","1.21(-2.49,4.88)","22.01(14.52,29.07)***","4.64(3.45,5.87)***","0.0052","0.5143","1.0011","1.0010",3426,4072,3680,3424,1.0245,3186
"I00_I99",15,"Cluster_NLCD_A_Built","2.48(-1.22,6.18)","3.95(0.24,7.70)*","19.87(12.47,27.26)***","4.73(3.49,5.96)***","0.1898","0.0369","1.0012","1.0010",3040,2827,3293,3268,1.0069,3186
"I00_I99",15,"Cluster_NLCD_A_Social","-8.75(-12.28,-5.21)***","8.47(4.80,12.22)***","21.36(13.84,28.46)***","3.20(1.90,4.51)***","0.0002","0.0002","1.0044","1.0045",2981,3094,3521,3049,1.0087,3186
"I00_I99",15,"Cluster_NLCD_B_EQI","-3.26(-7.70,1.06)","10.75(5.97,15.56)***","21.12(6.90,30.96)***","0.89(-0.81,2.55)","0.1435","0.0002","1.0313","1.0516",131,82,3114,3193,1.586,748
"I00_I99",15,"Cluster_NLCD_B_Air","-3.63(-7.98,0.59)","6.86(2.13,11.57)**","16.63(5.22,29.85)***","0.78(-0.86,2.46)","0.0981","0.0069","1.0246","1.0095",228,2665,3654,3341,1.5864,748
"I00_I99",15,"Cluster_NLCD_B_Water","5.10(-0.73,11.02)","8.01(2.04,13.98)*","21.84(7.65,30.18)**","0.57(-1.10,2.23)","0.0877","0.0102","1.0009","1.0012",5064,5817,3545,3665,1.3601,748
"I00_I99",15,"Cluster_NLCD_B_Land","-5.19(-10.74,0.41)","8.56(3.93,13.12)***","18.52(5.71,30.00)***","0.87(-0.79,2.52)","0.0727","0.0006","1.0909","1.0529",42,77,638,2372,1.6646,748
"I00_I99",15,"Cluster_NLCD_B_Built","0.70(-3.56,5.15)","11.00(6.11,15.79)***","23.63(16.85,30.15)***","0.64(-1.01,2.27)","0.7634","0.0002","1.0015","1.0010",4511,4481,3698,3678,1.0016,748
"I00_I99",15,"Cluster_NLCD_B_Social","-4.24(-9.38,0.84)","16.95(11.28,22.28)***","23.21(8.35,31.44)***","0.01(-1.63,1.65)","0.1010","0.0002","1.0648","1.0468",60,87,150,298,1.3522,748
"I00_I99",15,"Cluster_NLCD_C_EQI","6.68(3.36,9.97)***","6.72(3.02,10.40)***","29.48(22.83,35.51)***","2.64(1.20,4.06)***","0.0002","0.0002","1.0003","1.0004",5334,5412,3978,3853,1.0043,2062
"I00_I99",15,"Cluster_NLCD_C_Air","3.64(0.48,6.74)*","2.40(-1.25,5.97)","30.19(23.27,36.64)***","2.88(1.35,4.30)***","0.0240","0.1935","1.0012","1.0026",5218,4891,3809,3627,1.0069,2062
"I00_I99",15,"Cluster_NLCD_C_Water","2.84(-1.64,7.32)","4.34(0.22,8.67)*","30.82(23.43,37.06)***","2.86(1.39,4.36)***","0.2222","0.0390","1.0035","1.0013",6405,6990,4016,3754,1.0081,2062
"I00_I99",15,"Cluster_NLCD_C_Land","-0.45(-4.31,3.28)","5.00(1.60,8.34)**","30.70(23.69,36.84)***","2.55(1.14,4.01)**","0.8096","0.0044","1.0016","1.0002",6285,4850,3746,3869,1.0089,2062
"I00_I99",15,"Cluster_NLCD_C_Built","4.00(0.34,7.75)*","-2.58(-6.32,1.26)","30.25(23.18,36.61)***","2.26(0.83,3.71)**","0.0360","0.1789","1.0003","1.0017",3734,3540,3301,3251,1.0105,2062
"I00_I99",15,"Cluster_NLCD_C_Social","-0.46(-4.92,3.78)","14.77(9.98,19.41)***","29.64(23.21,35.88)***","1.97(0.51,3.43)**","0.8338","0.0002","1.0022","1.0007",3655,3845,3456,3505,1.0022,2062
"I00_I99",15,"Cluster_NLCD_D_EQI","5.47(1.20,9.83)*","5.98(-0.75,12.55)","15.09(3.88,27.21)**","3.29(1.44,5.19)***","0.0102","0.0806","1.0448","1.0018",84,6017,2705,3905,1.5846,272
"I00_I99",15,"Cluster_NLCD_D_Air","1.96(-2.52,6.75)","2.34(-6.40,11.41)","14.20(4.61,27.85)**","3.33(1.39,5.27)***","0.4051","0.6105","1.0533","1.0014",74,6762,240,3512,1.3622,272
"I00_I99",15,"Cluster_NLCD_D_Water","7.42(1.18,13.59)*","-1.36(-6.75,4.07)","16.88(5.22,30.20)***","3.28(1.35,5.26)***","0.0219","0.6092","1.0031","1.0019",6209,5891,3543,3303,1.6043,272
"I00_I99",15,"Cluster_NLCD_D_Land","-1.03(-5.55,3.56)","5.65(-0.18,11.30)","15.01(5.52,28.97)**","3.46(1.56,5.36)***","0.6634","0.0585","1.0379","1.0059",131,4663,964,4066,1.3681,272
"I00_I99",15,"Cluster_NLCD_D_Built","0.39(-4.91,5.78)","-0.72(-6.88,5.17)","16.60(4.92,29.33)**","3.20(1.28,5.14)**","0.8929","0.8109","1.1563","1.0261",26,200,137,3562,1.593,272
"I00_I99",15,"Cluster_NLCD_D_Social","-2.37(-8.87,4.43)","7.23(-1.09,15.73)","17.65(6.65,30.39)***","3.06(1.10,4.98)**","0.5014","0.0894","1.2531","1.0107",17,2969,107,3462,1.581,272
