ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"X60_X84_Y87.0",5,"Cluster_NLCD_D_Air","0.19(-0.60,0.94)","0.03(-9.90,9.94)","0.05(-0.94,1.21)","-0.17(-0.49,0.20)","0.6180","0.9983","1.0033","1.0008",2824,8544,1688,3337,1.0067,136
"X60_X84_Y87.0",5,"Cluster_NLCD_D_Water","0.34(-1.30,1.91)","0.19(-0.99,1.37)","0.17(-0.64,1.08)","-0.15(-0.46,0.20)","0.6659","0.7605","1.0043","1.0007",6897,7257,3763,3410,1.0043,136
"X60_X84_Y87.0",5,"Cluster_NLCD_D_Land","0.35(-0.74,1.32)","0.30(-1.16,1.72)","0.02(-1.05,1.57)","-0.11(-0.43,0.25)","0.4984","0.6759","1.0130","1.0065",401,715,364,1022,1.0201,136
"X60_X84_Y87.0",5,"Cluster_NLCD_D_Built","-0.26(-1.56,1.01)","-0.39(-2.02,1.23)","0.43(-0.92,1.83)","-0.16(-0.48,0.18)","0.7088","0.6338","1.0017","1.0022",3072,3570,3873,3569,1.0055,136
"X60_X84_Y87.0",5,"Cluster_NLCD_D_Social","-0.41(-1.32,0.56)","-6.53(-8.08,-4.90)***","1.07(0.02,2.07)*","0.01(-0.26,0.29)","0.3780","0.0002","1.0019","1.0004",6031,5156,3847,4083,1.0024,136
"X60_X84_Y87.0",10,"EQI","0.61(0.19,1.04)**","-0.07(-0.55,0.44)","0.39(-0.07,0.84)","-0.04(-0.20,0.13)","0.0052","0.7717","1.0024","1.0010",5433,5989,3180,3975,1.0024,3136
"X60_X84_Y87.0",10,"Air","0.67(0.25,1.09)**","0.07(-0.42,0.57)","0.37(-0.04,0.78)","-0.02(-0.18,0.13)","0.0035","0.7859","1.0013","1.0009",5776,5530,3835,4133,1.0013,3136
"X60_X84_Y87.0",10,"Water","0.83(0.08,1.58)*","-0.21(-0.71,0.30)","0.52(0.14,0.92)**","-0.06(-0.22,0.09)","0.0260","0.4330","1.0018","1.0027",7387,8648,3511,4144,1.0027,3136
"X60_X84_Y87.0",10,"Land","-0.30(-0.76,0.15)","-0.01(-0.53,0.51)","0.72(0.22,1.25)**","-0.07(-0.23,0.10)","0.1839","0.9821","1.0016","1.0007",4889,5075,3459,3969,1.0016,3136
"X60_X84_Y87.0",10,"Built","0.29(-0.22,0.78)","-0.21(-0.76,0.30)","0.51(-0.02,1.05)","-0.06(-0.22,0.10)","0.2506","0.4205","1.0006","1.0031",4583,4955,3947,3846,1.0031,3136
"X60_X84_Y87.0",10,"Social","0.30(-0.32,0.92)","-0.69(-1.33,-0.05)*","0.82(0.22,1.48)*","0.05(-0.12,0.22)","0.3489","0.0340","1.0011","1.0002",4001,4012,3654,3460,1.0012,3136
"X60_X84_Y87.0",10,"Cluster_EQI_A_EQI","-0.08(-1.54,1.39)","0.25(-0.68,1.15)","-0.17(-1.00,0.69)","-0.11(-0.46,0.24)","0.9088","0.5772","0.9996","1.0008",7247,6443,4006,3853,1.0011,1010
"X60_X84_Y87.0",10,"Cluster_EQI_A_Air","1.03(-0.77,2.92)","0.52(-0.41,1.43)","-0.33(-1.15,0.50)","-0.10(-0.45,0.25)","0.2722","0.2652","1.0003","1.0017",5192,5106,3554,4011,1.0017,1010
"X60_X84_Y87.0",10,"Cluster_EQI_A_Water","2.00(0.09,3.84)*","-0.46(-1.54,0.62)","-0.04(-0.77,0.68)","-0.07(-0.43,0.30)","0.0390","0.4018","1.0008","1.0005",8616,6085,3594,3327,1.0014,1010
"X60_X84_Y87.0",10,"Cluster_EQI_A_Land","-0.88(-1.87,0.14)","0.55(-0.53,1.66)","0.11(-0.90,1.08)","-0.12(-0.48,0.23)","0.0906","0.3226","1.0009","1.0010",4479,4662,4163,4062,1.001,1010
"X60_X84_Y87.0",10,"Cluster_EQI_A_Built","-0.25(-1.52,0.94)","-0.71(-1.72,0.32)","0.34(-0.67,1.38)","-0.11(-0.47,0.23)","0.7076","0.1802","1.0003","1.0001",3674,3412,3266,3365,1.0041,1010
"X60_X84_Y87.0",10,"Cluster_EQI_A_Social","0.59(-1.47,2.70)","-0.18(-1.43,1.09)","0.06(-1.26,1.41)","-0.10(-0.46,0.25)","0.5759","0.7842","1.0001","1.0001",5716,4539,3946,3657,1.0031,1010
"X60_X84_Y87.0",10,"Cluster_EQI_B_EQI","0.37(-0.66,1.37)","-0.66(-1.90,0.67)","1.77(0.64,2.90)**","0.23(-0.10,0.56)","0.4918","0.3051","1.0002","1.0023",3635,4410,3251,3754,1.0056,746
"X60_X84_Y87.0",10,"Cluster_EQI_B_Air","0.00(-0.96,0.92)","0.46(-0.93,1.84)","1.78(0.79,2.85)**","0.22(-0.13,0.56)","0.9846","0.5043","1.0006","0.9997",4965,4689,3918,3437,1.0013,746
"X60_X84_Y87.0",10,"Cluster_EQI_B_Water","1.17(-0.38,2.78)","-0.12(-1.25,1.04)","1.81(0.90,2.72)***","0.25(-0.10,0.57)","0.1389","0.8367","0.9997","1.0018",6006,5881,3813,3829,1.0021,746
"X60_X84_Y87.0",10,"Cluster_EQI_B_Land","-0.36(-1.44,0.69)","-0.74(-1.81,0.36)","2.24(1.21,3.27)***","0.23(-0.11,0.56)","0.5026","0.1918","1.0002","1.0007",4548,5159,3893,4300,1.001,746
"X60_X84_Y87.0",10,"Cluster_EQI_B_Built","0.18(-0.95,1.34)","0.08(-1.26,1.46)","1.76(0.49,3.07)**","0.23(-0.11,0.57)","0.7551","0.9159","0.9999","1.0016",3994,4095,3837,4335,1.0016,746
"X60_X84_Y87.0",10,"Cluster_EQI_B_Social","0.26(-1.00,1.54)","0.66(-0.87,2.17)","1.57(0.27,2.91)*","0.22(-0.13,0.57)","0.6834","0.4005","1.0013","1.0002",4842,4401,3712,4072,1.0019,746
"X60_X84_Y87.0",10,"Cluster_EQI_C_EQI","0.16(-0.33,0.67)","0.40(-0.38,1.22)","0.94(0.23,1.67)*","0.10(-0.14,0.34)","0.5259","0.3297","1.0004","1.0025",5904,6744,4167,3643,1.0025,1380
"X60_X84_Y87.0",10,"Cluster_EQI_C_Air","0.19(-0.32,0.70)","-0.03(-0.82,0.76)","1.05(0.37,1.75)**","0.14(-0.11,0.37)","0.4722","0.9550","1.0018","1.0006",6847,6865,3735,3862,1.0018,1380
"X60_X84_Y87.0",10,"Cluster_EQI_C_Water","-0.59(-1.51,0.37)","0.28(-0.53,1.10)","1.23(0.63,1.83)***","0.17(-0.07,0.40)","0.2318","0.4772","1.0004","1.0011",8950,8079,4099,3459,1.0013,1380
"X60_X84_Y87.0",10,"Cluster_EQI_C_Land","0.00(-0.54,0.53)","-0.15(-0.90,0.61)","1.16(0.46,1.90)**","0.13(-0.11,0.37)","0.9796","0.6913","1.0010","0.9999",5260,5430,3720,4018,1.0019,1380
"X60_X84_Y87.0",10,"Cluster_EQI_C_Built","0.35(-0.43,1.10)","0.40(-0.44,1.21)","0.82(-0.04,1.69)","0.13(-0.12,0.37)","0.3735","0.3456","1.0005","1.0006",3424,3845,3588,4077,1.0019,1380
"X60_X84_Y87.0",10,"Cluster_EQI_C_Social","-0.39(-1.33,0.56)","-1.06(-2.32,0.23)","1.57(0.60,2.54)***","0.15(-0.11,0.40)","0.4264","0.1077","1.0010","1.0008",3300,3586,3284,3864,1.0017,1380
"X60_X84_Y87.0",10,"Cluster_NLCD_A_EQI","0.93(0.24,1.62)**","0.25(-0.44,0.92)","0.10(-0.51,0.77)","-0.17(-0.42,0.07)","0.0077","0.4722","0.9999","1.0005",4992,4473,4099,3788,1.0009,1593
"X60_X84_Y87.0",10,"Cluster_NLCD_A_Air","0.90(0.17,1.63)*","0.04(-0.66,0.72)","0.28(-0.31,0.87)","-0.12(-0.38,0.14)","0.0160","0.8963","1.0018","0.9999",6590,6511,3221,4184,1.0018,1593
"X60_X84_Y87.0",10,"Cluster_NLCD_A_Water","0.80(-0.32,1.91)","0.27(-0.57,1.08)","0.32(-0.25,0.89)","-0.21(-0.47,0.05)","0.1535","0.5022","1.0007","0.9996",7097,5849,3625,3297,1.0007,1593
"X60_X84_Y87.0",10,"Cluster_NLCD_A_Land","-0.45(-1.18,0.26)","0.23(-0.65,1.13)","0.63(-0.12,1.43)","-0.22(-0.48,0.03)","0.2122","0.6367","1.0002","1.0005",4502,5319,3555,3877,1.0031,1593
"X60_X84_Y87.0",10,"Cluster_NLCD_A_Built","0.37(-0.43,1.15)","-0.18(-0.97,0.60)","0.37(-0.43,1.21)","-0.20(-0.45,0.06)","0.3514","0.6597","1.0008","0.9996",4674,4808,3826,3916,1.002,1593
"X60_X84_Y87.0",10,"Cluster_NLCD_A_Social","0.18(-0.79,1.15)","-0.76(-1.72,0.17)","0.94(-0.01,1.92)","-0.07(-0.33,0.19)","0.7113","0.1123","1.0012","1.0004",4573,4225,3890,3777,1.0012,1593
"X60_X84_Y87.0",10,"Cluster_NLCD_B_EQI","1.01(-0.16,2.12)","0.02(-1.17,1.20)","0.71(-0.36,1.79)","0.15(-0.13,0.42)","0.0860","0.9729","1.0000","1.0008",5184,4778,3852,4051,1.0008,374
"X60_X84_Y87.0",10,"Cluster_NLCD_B_Air","0.38(-0.62,1.40)","0.50(-0.73,1.71)","0.68(-0.32,1.68)","0.11(-0.18,0.38)","0.4639","0.4051","1.0014","1.0003",6003,5429,4031,3797,1.0017,374
"X60_X84_Y87.0",10,"Cluster_NLCD_B_Water","0.24(-1.38,1.82)","-0.45(-2.08,1.18)","0.97(0.15,1.84)*","0.12(-0.16,0.40)","0.7600","0.5876","1.0019","1.0019",5637,5995,3782,4543,1.0019,374
"X60_X84_Y87.0",10,"Cluster_NLCD_B_Land","0.33(-0.92,1.55)","0.21(-0.88,1.27)","0.80(-0.28,1.87)","0.12(-0.16,0.40)","0.5980","0.7051","1.0009","1.0005",3863,5003,3649,4205,1.0022,374
"X60_X84_Y87.0",10,"Cluster_NLCD_B_Built","-0.77(-1.71,0.30)","-1.96(-3.11,-0.69)**","2.11(0.91,3.22)***","0.15(-0.11,0.40)","0.1327","0.0031","1.0013","1.0004",3469,2575,2796,2955,1.0013,374
"X60_X84_Y87.0",10,"Cluster_NLCD_B_Social","0.78(-0.92,2.46)","0.11(-1.63,1.82)","0.56(-1.03,2.16)","0.18(-0.11,0.47)","0.3647","0.8904","1.0023","1.0016",3021,3103,3721,3421,1.0023,374
"X60_X84_Y87.0",10,"Cluster_NLCD_C_EQI","0.41(-0.54,1.36)","-0.94(-2.14,0.34)","1.03(-0.05,2.14)","0.05(-0.38,0.49)","0.3993","0.1418","1.0008","1.0003",4085,4354,3835,3659,1.0031,1031
"X60_X84_Y87.0",10,"Cluster_NLCD_C_Air","0.57(-0.42,1.57)","0.18(-0.98,1.35)","0.82(-0.22,1.84)","0.06(-0.37,0.50)","0.2502","0.7584","1.0004","1.0008",5606,4757,3436,3766,1.0013,1031
"X60_X84_Y87.0",10,"Cluster_NLCD_C_Water","1.22(-0.29,2.75)","-0.97(-2.04,0.12)","1.12(0.21,1.99)*","0.04(-0.37,0.44)","0.1214","0.0798","1.0011","1.0008",6805,6171,3550,3734,1.002,1031
"X60_X84_Y87.0",10,"Cluster_NLCD_C_Land","-0.61(-1.73,0.51)","-0.24(-1.19,0.74)","1.21(0.19,2.28)*","0.01(-0.37,0.43)","0.2931","0.6272","1.0007","1.0003",5002,4691,3774,3570,1.0012,1031
"X60_X84_Y87.0",10,"Cluster_NLCD_C_Built","0.71(-0.49,1.84)","0.03(-1.19,1.21)","0.58(-0.59,1.85)","-0.03(-0.45,0.40)","0.2322","0.9771","1.0014","1.0005",4453,5130,3421,3783,1.0014,1031
"X60_X84_Y87.0",10,"Cluster_NLCD_C_Social","0.69(-0.69,2.00)","-0.79(-2.20,0.64)","1.17(-0.10,2.52)","0.23(-0.21,0.66)","0.3185","0.2793","1.0011","1.0003",3915,4041,3306,3662,1.0012,1031
"X60_X84_Y87.0",10,"Cluster_NLCD_D_EQI","0.17(-0.44,0.80)","-0.75(-1.59,0.14)","0.77(-0.07,1.61)","0.15(-0.11,0.41)","0.5884","0.0956","1.0009","1.0004",5229,6064,3976,4232,1.0011,136
"X60_X84_Y87.0",10,"Cluster_NLCD_D_Air","0.21(-0.36,0.80)","0.07(-9.80,10.06)","0.59(-0.21,1.43)","0.12(-0.16,0.39)","0.4647","0.9979","1.0009","0.9993",6013,7618,3707,3768,1.0011,136
"X60_X84_Y87.0",10,"Cluster_NLCD_D_Water","-0.26(-1.56,1.14)","0.52(-0.34,1.33)","0.70(-0.02,1.42)","0.14(-0.14,0.41)","0.7255","0.2297","0.9995","1.0029",7112,7281,3519,3419,1.0029,136
"X60_X84_Y87.0",10,"Cluster_NLCD_D_Land","0.50(-0.26,1.16)","0.31(-0.78,1.45)","0.40(-0.38,1.30)","0.15(-0.10,0.40)","0.1848","0.6030","1.0002","0.9998",5219,6491,3819,3837,1.0021,136
"X60_X84_Y87.0",10,"Cluster_NLCD_D_Built","0.33(-0.67,1.35)","-0.18(-1.30,0.99)","0.50(-0.60,1.61)","0.11(-0.15,0.39)","0.5484","0.7434","1.0022","1.0023",2602,2635,3440,3418,1.0023,136
"X60_X84_Y87.0",10,"Cluster_NLCD_D_Social","0.23(-0.65,1.13)","3.63(0.29,7.05)*","0.22(-0.87,1.31)","0.01(-0.31,0.32)","0.6076","0.0327","1.0050","1.0023",2623,2308,3068,3076,1.005,136
"X60_X84_Y87.0",15,"EQI","0.33(-0.22,0.83)","-0.13(-0.74,0.48)","0.82(0.07,1.57)*","-0.00(-0.21,0.19)","0.2256","0.6859","1.0021","1.0029",5353,4646,3926,3909,1.0029,3136
"X60_X84_Y87.0",15,"Air","1.43(0.88,1.98)***","-0.01(-0.63,0.64)","0.47(-0.29,1.22)","0.06(-0.15,0.26)","0.0002","0.9817","1.0013","1.0007",4138,4248,3746,3533,1.0028,3136
"X60_X84_Y87.0",15,"Water","0.19(-0.76,1.13)","0.47(-0.21,1.15)","0.85(0.14,1.59)*","-0.01(-0.22,0.19)","0.6930","0.1677","1.0005","1.0002",4737,5132,3536,3902,1.0033,3136
"X60_X84_Y87.0",15,"Land","0.03(-0.55,0.62)","0.73(0.07,1.40)*","0.68(-0.13,1.51)","-0.04(-0.24,0.17)","0.9167","0.0281","1.0007","1.0012",3934,3865,2976,3569,1.0032,3136
"X60_X84_Y87.0",15,"Built","0.12(-0.53,0.77)","-0.23(-0.89,0.48)","0.92(-0.01,1.83)","-0.02(-0.22,0.19)","0.7226","0.5022","1.0006","1.0001",3568,3830,3566,3837,1.0006,3136
"X60_X84_Y87.0",15,"Social","0.04(-0.76,0.82)","-0.95(-1.76,-0.17)*","1.31(0.37,2.27)**","0.06(-0.15,0.28)","0.9138","0.0156","1.0015","1.0014",3356,3775,3794,3877,1.0039,3136
"X60_X84_Y87.0",15,"Cluster_EQI_A_EQI","-1.29(-3.21,0.69)","0.28(-1.05,1.60)","0.31(-0.92,1.55)","-0.12(-0.66,0.40)","0.1935","0.6884","1.0001","1.0004",6306,4733,3491,3779,1.001,1010
"X60_X84_Y87.0",15,"Cluster_EQI_A_Air","5.01(2.43,7.58)***","0.41(-0.85,1.69)","-0.25(-1.32,0.83)","-0.11(-0.61,0.40)","0.0006","0.5330","1.0009","1.0001",5537,4826,3495,3582,1.0011,1010
"X60_X84_Y87.0",15,"Cluster_EQI_A_Water","-0.37(-3.05,2.26)","0.99(-0.70,2.62)","0.08(-0.90,1.08)","-0.17(-0.67,0.35)","0.7809","0.2268","1.0005","1.0009",7200,7171,3761,3776,1.0014,1010
"X60_X84_Y87.0",15,"Cluster_EQI_A_Land","0.40(-1.08,1.86)","2.02(0.49,3.58)**","-0.61(-2.00,0.79)","-0.20(-0.71,0.30)","0.5943","0.0094","1.0003","1.0006",4229,4264,3758,3655,1.0028,1010
"X60_X84_Y87.0",15,"Cluster_EQI_A_Built","-1.11(-2.93,0.71)","0.45(-1.13,2.06)","0.30(-1.24,1.83)","-0.11(-0.62,0.42)","0.2214","0.5655","1.0000","1.0010",4119,3899,4001,3682,1.002,1010
"X60_X84_Y87.0",15,"Cluster_EQI_A_Social","-0.07(-3.06,2.89)","-0.11(-2.04,1.78)","0.35(-1.69,2.39)","-0.15(-0.69,0.38)","0.9679","0.9200","1.0000","0.9994",5081,4104,3916,3680,1.0002,1010
"X60_X84_Y87.0",15,"Cluster_EQI_B_EQI","0.06(-1.05,1.14)","0.68(-0.69,2.05)","0.96(-0.20,2.08)","0.03(-0.33,0.39)","0.9275","0.3272","1.0011","1.0014",4831,4743,3985,3859,1.0014,746
