ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"C00_C97",15,"Cluster_NLCD_A_Land","-0.18(-3.24,2.82)","4.50(0.99,8.13)*","19.79(15.81,23.72)***","1.65(0.51,2.79)**","0.8992","0.0123","1.0008","1.0032",4900,5169,3604,3533,1.0032,1593
"C00_C97",15,"Cluster_NLCD_A_Built","1.75(-1.84,5.23)","1.14(-2.26,4.49)","19.34(15.09,23.59)***","1.75(0.54,2.92)**","0.3189","0.5059","1.0015","1.0009",3888,4045,3629,3710,1.0015,1593
"C00_C97",15,"Cluster_NLCD_A_Social","-2.37(-5.82,1.12)","6.12(2.49,9.69)**","18.55(14.26,22.96)***","0.94(-0.30,2.14)","0.1843","0.0015","1.0005","1.0005",4551,3802,3248,3449,1.0014,1593
"C00_C97",15,"Cluster_NLCD_B_EQI","0.24(-3.41,3.92)","3.87(-0.37,8.02)","15.67(11.55,19.90)***","0.25(-1.10,1.55)","0.8963","0.0739","1.0021","1.0000",4710,4071,3732,3315,1.0021,374
"C00_C97",15,"Cluster_NLCD_B_Air","1.01(-2.59,4.60)","4.02(-0.60,8.57)","15.52(11.37,19.77)***","0.19(-1.08,1.49)","0.6022","0.0856","1.0020","1.0007",3870,4656,3758,3787,1.0031,374
"C00_C97",15,"Cluster_NLCD_B_Water","-4.81(-9.84,0.21)","0.89(-4.45,6.22)","16.88(12.63,21.00)***","0.26(-1.03,1.56)","0.0660","0.7363","0.9998","1.0010",5921,6333,3754,3906,1.0015,374
"C00_C97",15,"Cluster_NLCD_B_Land","-1.92(-6.48,2.57)","5.39(1.57,9.23)**","15.33(11.42,19.22)***","0.22(-1.05,1.42)","0.3976","0.0065","1.0012","1.0017",5600,4106,3497,3749,1.0051,374
"C00_C97",15,"Cluster_NLCD_B_Built","-0.07(-4.05,3.80)","3.22(-1.17,7.43)","15.66(10.97,20.24)***","0.15(-1.14,1.43)","0.9738","0.1498","0.9998","1.0001",4089,3936,3633,3392,1.0016,374
"C00_C97",15,"Cluster_NLCD_B_Social","-1.23(-5.89,3.35)","8.51(3.52,13.50)***","15.36(10.63,20.17)***","-0.01(-1.34,1.30)","0.6101","0.0010","1.0013","1.0009",4921,5880,3925,4224,1.0027,374
"C00_C97",15,"Cluster_NLCD_C_EQI","2.76(-0.55,5.99)","10.85(6.84,14.70)***","20.70(16.52,24.71)***","1.84(0.42,3.24)*","0.1039","0.0002","1.0001","1.0008",4968,5038,3941,3396,1.0011,1031
"C00_C97",15,"Cluster_NLCD_C_Air","2.31(-1.04,5.62)","5.48(1.25,9.65)*","21.76(17.37,25.97)***","2.03(0.53,3.47)**","0.1698","0.0110","1.0005","1.0005",5036,5236,3898,3330,1.0023,1031
"C00_C97",15,"Cluster_NLCD_C_Water","0.93(-3.86,5.87)","-1.76(-6.08,2.69)","23.63(19.45,27.52)***","1.98(0.50,3.48)**","0.7126","0.4318","1.0016","1.0006",4979,5137,3751,4150,1.0026,1031
"C00_C97",15,"Cluster_NLCD_C_Land","-3.70(-7.59,0.11)","7.26(3.82,10.69)***","21.15(17.17,25.09)***","1.59(0.16,2.99)*","0.0614","0.0002","1.0018","1.0013",3922,3516,3213,3539,1.0018,1031
"C00_C97",15,"Cluster_NLCD_C_Built","3.89(0.14,7.78)*","2.01(-2.08,6.19)","21.09(16.18,25.66)***","1.97(0.45,3.45)*","0.0439","0.3347","1.0001","1.0003",3331,3650,3115,3630,1.0009,1031
"C00_C97",15,"Cluster_NLCD_C_Social","-2.20(-6.42,2.09)","6.38(1.47,11.37)*","22.86(17.86,27.75)***","1.35(-0.18,2.85)","0.3256","0.0106","1.0017","1.0016",4307,4560,3868,4038,1.0029,1031
"C00_C97",15,"Cluster_NLCD_D_EQI","3.62(0.39,6.85)*","0.42(-5.88,6.65)","10.10(5.77,14.47)***","0.84(-0.60,2.35)","0.0306","0.8900","1.0007","1.0008",5296,7109,3788,3846,1.002,136
"C00_C97",15,"Cluster_NLCD_D_Air","2.00(-1.44,5.34)","1.29(-7.22,10.44)","11.05(6.78,15.40)***","0.77(-0.72,2.20)","0.2489","0.7913","1.0003","1.0018",4555,7171,3539,3705,1.0018,136
"C00_C97",15,"Cluster_NLCD_D_Water","6.11(0.63,11.60)*","1.18(-3.22,5.55)","11.85(7.92,15.65)***","0.82(-0.67,2.29)","0.0302","0.5997","1.0009","1.0038",5199,4757,3551,3473,1.0038,136
"C00_C97",15,"Cluster_NLCD_D_Land","-2.96(-6.58,0.62)","-0.75(-5.49,4.23)","14.12(9.55,18.65)***","0.65(-0.82,2.17)","0.1060","0.7463","1.0001","1.0001",5518,5396,3996,4006,1.0002,136
"C00_C97",15,"Cluster_NLCD_D_Built","4.88(0.86,8.95)*","3.93(-1.25,9.29)","8.65(3.95,13.51)***","1.03(-0.42,2.47)","0.0160","0.1410","1.0043","1.0009",3519,3726,3119,3205,1.0043,136
"C00_C97",15,"Cluster_NLCD_D_Social","-1.11(-5.24,3.05)","13.69(5.96,21.43)***","13.02(8.36,17.69)***","0.80(-0.57,2.17)","0.6030","0.0006","1.0020","1.0006",4306,6321,3387,3937,1.002,136
