ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"K70_K76_C22",5,"RUCC_1_Social","-0.35(-1.21,0.51)","0.03(-1.34,1.45)","3.08(2.18,3.95)***","0.35(0.13,0.56)**","0.4360","0.9717","1.0010","1.0002",4124,4920,3322,3904,1.001,1089
"K70_K76_C22",5,"RUCC_2_EQI","-0.27(-1.90,1.41)","-2.20(-3.84,-0.43)*","3.80(2.09,5.42)***","-0.32(-0.90,0.30)","0.7367","0.0156","1.0011","1.0045",2950,2932,3517,3010,1.0045,323
"K70_K76_C22",5,"RUCC_2_Air","0.25(-1.41,1.72)","-0.52(-2.47,1.35)","3.00(1.19,4.95)***","-0.40(-0.98,0.25)","0.7226","0.6051","1.0003","1.0013",3262,3554,3253,3464,1.0021,323
"K70_K76_C22",5,"RUCC_2_Water","1.72(-1.04,4.25)","-0.50(-2.40,1.32)","2.87(1.34,4.53)***","-0.47(-1.10,0.19)","0.2068","0.5555","1.0269","1.0088",198,1732,406,1117,1.0384,323
"K70_K76_C22",5,"RUCC_2_Land","0.89(-0.95,2.62)","-0.70(-2.62,1.14)","3.14(1.13,5.12)***","-0.32(-0.97,0.33)","0.3106","0.4780","1.0019","1.0021",1833,1517,795,850,1.0021,323
"K70_K76_C22",5,"RUCC_2_Built","0.85(-1.38,3.10)","-1.38(-3.82,1.08)","2.65(0.57,4.97)*","-0.52(-1.09,0.07)","0.4701","0.2714","1.0032","1.0031",1791,1494,2431,2182,1.0032,323
"K70_K76_C22",5,"RUCC_2_Social","-0.27(-2.96,2.20)","-0.37(-3.13,2.18)","3.14(0.68,5.71)**","-0.47(-1.11,0.23)","0.8896","0.8075","1.0101","1.0102",1282,1487,2523,1482,1.0102,323
"K70_K76_C22",5,"RUCC_3_EQI","-0.57(-2.36,1.23)","0.26(-1.52,2.04)","3.24(1.43,5.07)**","0.11(-0.59,0.81)","0.5305","0.7638","1.0010","0.9996",3924,4350,3609,3556,1.001,1057
"K70_K76_C22",5,"RUCC_3_Air","0.30(-1.64,2.22)","-0.10(-1.64,1.55)","3.05(1.36,4.70)***","0.06(-0.58,0.75)","0.7630","0.8938","1.0003","1.0011",4558,4756,3636,4039,1.0012,1057
"K70_K76_C22",5,"RUCC_3_Water","-1.83(-3.98,0.30)","-2.86(-4.84,-0.55)*","3.78(2.32,5.27)***","0.18(-0.53,0.90)","0.0969","0.0115","1.0028","1.0002",5999,5252,3729,3211,1.0028,1057
"K70_K76_C22",5,"RUCC_3_Land","1.18(-0.65,3.01)","0.68(-1.11,2.38)","2.42(0.68,4.22)**","0.08(-0.56,0.76)","0.2118","0.4534","1.0008","1.0002",3719,3151,3860,3873,1.001,1057
"K70_K76_C22",5,"RUCC_3_Built","0.66(-1.48,2.71)","1.74(-0.52,3.88)","2.07(-0.14,4.43)","0.06(-0.61,0.75)","0.5384","0.1277","1.0019","1.0021",4573,4106,3787,3405,1.004,1057
"K70_K76_C22",5,"RUCC_3_Social","-1.05(-3.30,1.17)","0.82(-1.42,3.01)","2.85(0.59,5.13)**","-0.06(-0.72,0.61)","0.3801","0.4839","1.0001","0.9997",4328,4299,4070,3711,1.0038,1057
"K70_K76_C22",5,"RUCC_4_EQI","-0.01(-1.60,1.59)","0.22(-0.97,1.42)","1.05(0.13,2.02)*","0.22(-0.22,0.67)","0.9900","0.7255","1.0005","1.0004",5309,5601,3398,3860,1.0017,668
"K70_K76_C22",5,"RUCC_4_Air","-0.50(-6.28,5.36)","0.05(-1.09,1.17)","1.10(0.20,2.09)*","0.21(-0.21,0.64)","0.8679","0.9292","1.0002","1.0001",6856,4487,3985,3098,1.0012,668
"K70_K76_C22",5,"RUCC_4_Water","-1.56(-3.57,0.38)","-0.12(-1.48,1.30)","1.23(0.35,2.23)**","0.19(-0.25,0.64)","0.1181","0.8546","1.0005","1.0000",5482,5559,3340,3348,1.0007,668
"K70_K76_C22",5,"RUCC_4_Land","0.35(-0.88,1.54)","1.13(-0.47,2.66)","0.76(-0.33,1.95)","0.22(-0.22,0.65)","0.5755","0.1627","0.9998","1.0004",3215,4722,3537,4006,1.0006,668
"K70_K76_C22",5,"RUCC_4_Built","1.39(-0.05,2.83)","0.76(-0.56,2.06)","0.29(-0.92,1.58)","0.15(-0.30,0.59)","0.0569","0.2497","1.0020","1.0019",4442,4129,3938,3509,1.0035,668
"K70_K76_C22",5,"RUCC_4_Social","0.08(-2.09,2.26)","1.25(-0.17,2.73)","0.13(-1.34,1.62)","0.18(-0.26,0.63)","0.9425","0.0856","1.0004","1.0003",5603,4652,4255,3482,1.0015,668
"K70_K76_C22",10,"EQI","0.11(-0.41,0.62)","0.96(0.27,1.69)**","2.02(1.37,2.70)***","0.22(0.00,0.45)*","0.6905","0.0040","1.0022","1.0005",4547,3040,3683,3413,1.0023,3136
"K70_K76_C22",10,"Air","0.47(-0.08,1.00)","0.83(0.13,1.55)*","1.90(1.28,2.51)***","0.25(0.04,0.45)*","0.0910","0.0240","1.0008","1.0002",4288,4961,3300,3210,1.0018,3136
"K70_K76_C22",10,"Water","1.01(0.15,1.84)*","-0.55(-1.23,0.18)","2.23(1.68,2.79)***","0.26(0.05,0.47)*","0.0235","0.1310","1.0016","0.9998",5533,4830,3789,3408,1.0016,3136
"K70_K76_C22",10,"Land","-0.54(-1.14,0.03)","0.03(-0.65,0.73)","2.52(1.88,3.20)***","0.25(0.03,0.46)*","0.0619","0.9233","1.0019","1.0001",5114,5724,3964,3909,1.0033,3136
"K70_K76_C22",10,"Built","-0.35(-1.05,0.35)","0.46(-0.30,1.23)","2.30(1.52,3.10)***","0.25(0.03,0.46)*","0.3276","0.2414","1.0025","1.0033",3668,2884,3705,3496,1.0033,3136
"K70_K76_C22",10,"Social","0.15(-0.73,1.00)","0.76(-0.16,1.68)","1.91(1.03,2.82)***","0.21(-0.03,0.43)","0.7088","0.1073","1.0019","1.0017",3072,3251,3650,3049,1.002,3136
"K70_K76_C22",10,"RUCC_1_EQI","-0.25(-0.72,0.22)","-0.19(-0.88,0.53)","2.33(1.71,2.95)***","0.39(0.18,0.59)***","0.3039","0.5851","1.0000","1.0018",5917,5621,3752,3668,1.0018,1088
"K70_K76_C22",10,"RUCC_1_Air","0.33(-0.15,0.80)","0.50(-0.49,1.55)","1.89(1.21,2.57)***","0.37(0.16,0.57)***","0.1718","0.3418","1.0007","1.0010",5452,7147,3706,3813,1.0014,1088
"K70_K76_C22",10,"RUCC_1_Water","0.48(-0.44,1.41)","0.52(-0.33,1.33)","2.12(1.56,2.66)***","0.39(0.18,0.59)***","0.3097","0.2143","1.0007","1.0004",7179,6384,3847,3948,1.0013,1088
"K70_K76_C22",10,"RUCC_1_Land","-0.62(-1.13,-0.10)*","-0.29(-0.97,0.38)","2.56(1.91,3.23)***","0.37(0.17,0.58)***","0.0190","0.4076","1.0025","1.0015",5340,5394,4226,3821,1.0025,1088
"K70_K76_C22",10,"RUCC_1_Built","-0.04(-0.71,0.62)","0.53(-0.19,1.30)","2.03(1.23,2.81)***","0.37(0.17,0.58)***","0.9021","0.1523","1.0004","1.0011",3915,3721,3505,3997,1.0011,1088
"K70_K76_C22",10,"RUCC_1_Social","0.59(-0.06,1.24)","2.16(0.72,3.56)**","1.64(0.88,2.38)***","0.39(0.19,0.60)***","0.0798","0.0044","1.0025","1.0009",4504,5683,3709,4053,1.0025,1088
"K70_K76_C22",10,"RUCC_2_EQI","0.20(-1.61,2.10)","0.89(-1.15,3.03)","1.56(-0.57,3.63)","-0.58(-1.35,0.24)","0.8338","0.4335","1.0109","1.1211",1454,32,3035,1421,1.1211,323
"K70_K76_C22",10,"RUCC_2_Air","-1.02(-2.66,1.15)","-0.90(-2.72,1.04)","2.70(0.36,4.93)*","-0.41(-1.18,0.40)","0.2639","0.3331","1.1093","1.0221",35,251,48,207,1.1093,323
"K70_K76_C22",10,"RUCC_2_Water","-0.75(-2.85,1.20)","-1.36(-3.52,0.99)","1.89(0.30,3.58)*","-0.58(-1.36,0.16)","0.4559","0.2814","1.0139","1.0039",1413,1776,989,3079,1.0604,323
"K70_K76_C22",10,"RUCC_2_Land","0.11(-1.84,2.29)","-0.96(-2.85,1.02)","2.18(0.01,4.20)*","-0.53(-1.33,0.27)","0.9538","0.3101","1.1071","1.0051",36,2215,286,2254,1.1071,323
"K70_K76_C22",10,"RUCC_2_Built","1.12(-1.56,3.56)","1.86(-0.75,4.25)","0.94(-1.42,3.62)","-0.39(-1.19,0.37)","0.4080","0.1581","1.0737","1.0059",54,1729,757,2477,1.0737,323
"K70_K76_C22",10,"RUCC_2_Social","-0.37(-2.42,1.57)","3.15(0.78,5.62)*","1.21(-0.84,3.37)","-0.71(-1.56,0.13)","0.7334","0.0110","1.0103","1.0252",1837,181,2546,2303,1.0633,323
"K70_K76_C22",10,"RUCC_3_EQI","-0.67(-2.61,1.29)","0.93(-1.02,2.86)","3.58(1.61,5.46)***","0.10(-0.55,0.75)","0.5043","0.3451","1.0006","1.0015",3405,3554,3787,3534,1.003,1057
"K70_K76_C22",10,"RUCC_3_Air","0.10(-1.92,2.04)","-0.06(-1.94,1.71)","3.64(1.93,5.33)***","0.09(-0.61,0.79)","0.9125","0.9563","1.0000","0.9996",5264,6114,3672,3524,1.0007,1057
"K70_K76_C22",10,"RUCC_3_Water","1.53(-0.40,3.51)","-0.50(-2.70,1.83)","3.59(2.15,4.97)***","0.16(-0.54,0.86)","0.1348","0.6567","1.0002","1.0017",7810,7620,4135,3586,1.0019,1057
"K70_K76_C22",10,"RUCC_3_Land","-1.02(-2.98,0.89)","-0.58(-2.39,1.22)","4.14(2.35,5.82)***","0.09(-0.59,0.74)","0.3189","0.5243","0.9996","1.0011",5192,4347,3736,3565,1.002,1057
"K70_K76_C22",10,"RUCC_3_Built","-2.03(-4.06,0.08)","0.14(-2.05,2.21)","4.48(2.27,6.59)***","0.03(-0.63,0.68)","0.0610","0.9013","1.0004","1.0018",4392,3887,4100,4096,1.0018,1057
"K70_K76_C22",10,"RUCC_3_Social","0.36(-2.27,2.99)","0.85(-1.67,3.44)","3.04(0.44,5.57)*","0.07(-0.65,0.77)","0.8000","0.5343","1.0013","1.0016",4431,4567,3890,3993,1.0026,1057
"K70_K76_C22",10,"RUCC_4_EQI","1.68(-0.61,4.04)","0.86(-1.00,2.85)","1.12(-0.37,2.70)","0.26(-0.39,0.92)","0.1606","0.3647","1.0003","1.0013",4926,4445,3862,3654,1.0013,668
"K70_K76_C22",10,"RUCC_4_Air","2.91(-3.17,8.98)","1.77(0.01,3.55)*","1.05(-0.34,2.53)","0.34(-0.32,0.99)","0.3714","0.0498","1.0003","1.0018",5895,5496,3865,3922,1.0018,668
"K70_K76_C22",10,"RUCC_4_Water","0.93(-2.02,3.90)","-1.89(-3.95,0.14)","2.09(0.74,3.56)**","0.31(-0.35,0.97)","0.5263","0.0714","1.0010","0.9996",5779,4851,3438,3194,1.001,668
"K70_K76_C22",10,"RUCC_4_Land","0.23(-1.72,2.17)","1.14(-1.26,3.60)","1.43(-0.32,3.22)","0.29(-0.39,0.96)","0.7963","0.3476","1.0016","1.0011",3383,4512,3332,3574,1.0016,668
"K70_K76_C22",10,"RUCC_4_Built","-1.33(-3.58,0.95)","-0.74(-2.86,1.37)","2.53(0.49,4.67)*","0.31(-0.35,0.97)","0.2502","0.4930","1.0002","1.0002",3198,3050,3417,3102,1.0013,668
"K70_K76_C22",10,"RUCC_4_Social","0.21(-2.73,3.06)","-0.16(-2.30,2.03)","1.81(-0.35,3.99)","0.26(-0.41,0.92)","0.8929","0.8792","1.0002","1.0016",4878,4368,4032,3845,1.0016,668
"K70_K76_C22",15,"EQI","0.89(0.08,1.73)*","1.04(0.07,2.04)*","7.38(5.82,8.88)***","0.35(0.03,0.67)*","0.0310","0.0390","0.9997","1.0006",5242,5319,3865,3491,1.0108,3136
"K70_K76_C22",15,"Air","0.78(-0.02,1.60)","-0.42(-1.49,0.62)","7.82(6.36,9.27)***","0.39(0.07,0.71)*","0.0564","0.4235","1.0015","0.9996",5719,6690,3628,3622,1.0131,3136
"K70_K76_C22",15,"Water","0.57(-0.82,1.92)","-0.15(-1.27,0.96)","7.96(6.52,9.41)***","0.36(0.03,0.67)*","0.4135","0.7917","1.0004","0.9998",6376,6742,3692,3761,1.0035,3136
"K70_K76_C22",15,"Land","-1.17(-2.01,-0.33)**","1.98(1.04,2.95)***","7.92(6.39,9.35)***","0.30(-0.01,0.61)","0.0077","0.0006","1.0001","1.0002",5650,5768,3792,3947,1.0104,3136
"K70_K76_C22",15,"Built","0.98(-0.04,1.95)","0.63(-0.43,1.67)","7.25(5.57,8.88)***","0.34(0.02,0.66)*","0.0577","0.2381","0.9996","1.0004",4556,4528,3802,3482,1.0066,3136
"K70_K76_C22",15,"Social","-0.69(-1.85,0.50)","0.09(-1.19,1.42)","8.33(6.59,10.03)***","0.29(-0.03,0.62)","0.2460","0.8988","1.0021","1.0012",3357,3307,3316,3255,1.0039,3136
"K70_K76_C22",15,"RUCC_1_EQI","0.26(-0.40,0.92)","2.20(1.18,3.19)***","8.47(7.00,9.92)***","0.76(0.45,1.07)***","0.4551","0.0002","1.0012","1.0011",3814,3629,3577,3760,1.009,1088
"K70_K76_C22",15,"RUCC_1_Air","0.43(-0.29,1.14)","0.21(-1.28,1.88)","8.64(7.08,10.14)***","0.78(0.47,1.08)***","0.2368","0.8175","1.0006","1.0016",3639,4525,3044,3605,1.0128,1088
"K70_K76_C22",15,"RUCC_1_Water","0.53(-0.74,1.87)","1.06(0.08,2.07)*","8.84(7.39,10.30)***","0.80(0.50,1.11)***","0.4255","0.0356","1.0004","1.0004",4519,5113,3489,3773,1.0088,1088
"K70_K76_C22",15,"RUCC_1_Land","-1.06(-1.80,-0.34)**","0.61(-0.36,1.53)","9.40(7.95,10.94)***","0.78(0.47,1.08)***","0.0040","0.2022","1.0005","1.0010",4489,4525,3851,3757,1.0089,1088
"K70_K76_C22",15,"RUCC_1_Built","-0.62(-1.52,0.30)","0.04(-0.97,1.04)","9.35(7.72,10.98)***","0.81(0.51,1.11)***","0.1843","0.9442","1.0004","1.0011",2036,2099,3023,2958,1.0077,1088
"K70_K76_C22",15,"RUCC_1_Social","-0.69(-1.92,0.51)","3.54(1.79,5.24)***","9.14(7.41,10.93)***","0.69(0.38,1.01)***","0.2606","0.0002","1.0004","1.0009",2641,2892,3248,3396,1.0163,1088
"K70_K76_C22",15,"RUCC_2_EQI","1.09(-1.32,3.37)","1.43(-1.17,4.05)","7.37(4.66,10.11)***","-0.68(-1.46,0.21)","0.3447","0.2793","1.0007","1.0008",4136,4518,4035,3536,1.0044,323
"K70_K76_C22",15,"RUCC_2_Air","-0.22(-2.32,1.83)","-0.21(-2.59,2.24)","8.28(5.56,11.08)***","-0.69(-1.51,0.20)","0.8380","0.8609","0.9999","1.0015",4795,4165,3920,3543,1.0015,323
"K70_K76_C22",15,"RUCC_2_Water","2.17(-1.64,5.89)","-0.48(-3.42,2.41)","8.00(5.62,10.29)***","-0.73(-1.55,0.12)","0.2747","0.7634","1.0003","1.0006",6089,6783,3898,3892,1.0016,323
"K70_K76_C22",15,"RUCC_2_Land","-0.50(-3.11,2.30)","1.62(-0.65,4.03)","7.78(5.03,10.71)***","-0.70(-1.48,0.20)","0.7055","0.1685","1.0044","1.0043",1699,2278,2634,2079,1.0064,323
"K70_K76_C22",15,"RUCC_2_Built","0.49(-2.29,3.13)","-0.10(-3.12,2.74)","7.82(4.80,10.89)***","-0.75(-1.54,0.14)","0.7084","0.9596","1.0055","1.0137",2455,1549,3554,918,1.0137,323
"K70_K76_C22",15,"RUCC_2_Social","-1.84(-4.85,1.16)","1.51(-1.93,5.08)","9.00(5.61,12.46)***","-0.85(-1.65,0.06)","0.2456","0.4218","1.0239","1.0344",289,149,3434,3079,1.0437,323
"K70_K76_C22",15,"RUCC_3_EQI","-1.31(-3.78,1.19)","0.14(-2.43,2.68)","12.05(9.44,14.74)***","-0.11(-0.99,0.78)","0.2968","0.9063","0.9999","1.0008",3694,3876,3709,3889,1.0015,1057
"K70_K76_C22",15,"RUCC_3_Air","-1.70(-4.12,0.80)","-2.24(-4.56,0.00)","12.80(10.22,15.25)***","-0.10(-1.02,0.83)","0.1731","0.0506","1.0012","1.0003",4233,4140,3876,3516,1.0021,1057
"K70_K76_C22",15,"RUCC_3_Water","-0.50(-3.83,2.89)","-2.50(-5.52,0.51)","11.94(9.72,14.21)***","-0.10(-1.00,0.82)","0.7630","0.1048","0.9997","1.0002",4262,4598,3045,3177,1.0024,1057
"K70_K76_C22",15,"RUCC_3_Land","2.49(-0.17,5.09)","1.77(-0.61,4.18)","10.19(7.70,12.76)***","-0.02(-0.91,0.89)","0.0698","0.1635","1.0018","1.0016",3953,3893,3761,3743,1.0024,1057
"K70_K76_C22",15,"RUCC_3_Built","0.85(-1.88,3.67)","3.01(0.08,5.81)*","10.03(7.01,13.11)***","-0.17(-1.05,0.77)","0.5530","0.0431","1.0009","1.0010",3356,3606,3150,3217,1.0012,1057
"K70_K76_C22",15,"RUCC_3_Social","-1.57(-4.39,1.36)","3.81(0.91,6.66)**","10.15(7.26,13.07)***","-0.41(-1.34,0.49)","0.2926","0.0090","1.0008","1.0004",4062,4166,4066,3551,1.0009,1057
"K70_K76_C22",15,"RUCC_4_EQI","-0.35(-4.22,3.45)","1.80(-1.67,5.20)","4.72(1.41,8.03)**","-1.22(-2.56,0.09)","0.8625","0.2981","1.0009","1.0024",4738,4814,3952,3891,1.0024,668
"K70_K76_C22",15,"RUCC_4_Air","1.70(-5.25,8.76)","1.02(-2.17,4.11)","4.88(1.83,8.06)***","-1.21(-2.53,0.13)","0.6538","0.5168","1.0019","1.0005",7513,5298,3726,3814,1.0033,668
"K70_K76_C22",15,"RUCC_4_Water","1.19(-3.14,5.58)","-1.83(-5.76,2.03)","5.57(2.77,8.30)***","-1.17(-2.50,0.11)","0.5801","0.3860","1.0014","1.0006",4961,6501,3541,4125,1.0017,668
"K70_K76_C22",15,"RUCC_4_Land","1.27(-2.19,4.69)","3.36(-0.36,6.95)","4.00(0.87,7.22)*","-1.19(-2.51,0.15)","0.4580","0.0777","1.0001","1.0010",5184,5794,4159,3678,1.001,668
"K70_K76_C22",15,"RUCC_4_Built","1.83(-2.32,5.81)","3.40(-0.56,7.24)","2.97(-1.04,7.04)","-1.21(-2.48,0.07)","0.3897","0.0927","1.0002","1.0003",2323,2270,3478,3690,1.0008,668
"K70_K76_C22",15,"RUCC_4_Social","1.69(-2.90,6.30)","2.41(-1.45,6.20)","3.58(-0.30,7.62)","-1.23(-2.51,0.02)","0.4872","0.2218","1.0001","1.0009",5958,5133,4026,3566,1.0033,668
