ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"I00_I99",5,"RUCC_3_Water","-1.19(-5.27,2.96)","12.42(7.97,16.71)***","-20.14(-23.37,-16.92)***","0.90(-0.31,2.13)","0.5713","0.0002","1.0006","1.0000",4306,4710,3796,3711,1.0053,4228
"I00_I99",5,"RUCC_3_Land","2.02(-1.36,5.45)","2.41(-0.73,5.40)","-21.08(-24.73,-17.39)***","0.62(-0.57,1.79)","0.2385","0.1335","1.0004","1.0009",4186,3945,3806,3688,1.0016,4228
"I00_I99",5,"RUCC_3_Built","1.13(-2.22,4.56)","-0.92(-4.57,2.67)","-19.89(-23.78,-16.04)***","0.65(-0.55,1.83)","0.5109","0.6105","1.0010","1.0007",4640,5393,3748,3580,1.002,4228
"I00_I99",5,"RUCC_3_Social","-2.61(-6.37,1.07)","-8.81(-12.49,-5.07)***","-14.30(-18.41,-10.25)***","1.01(-0.21,2.25)","0.1706","0.0002","1.0010","1.0006",4306,3771,3502,3202,1.0016,4228
"I00_I99",5,"RUCC_4_EQI","-2.63(-6.93,1.59)","-2.48(-6.46,1.42)","-10.90(-15.83,-5.69)***","-0.70(-2.09,0.73)","0.2310","0.2231","1.0006","1.0003",3679,3647,3412,3493,1.0027,2672
"I00_I99",5,"RUCC_4_Air","4.40(-3.26,12.69)","0.12(-3.77,3.83)","-12.31(-17.39,-7.14)***","-0.60(-1.98,0.76)","0.2835","0.9383","1.0004","1.0019",4360,3520,3526,3014,1.0053,2672
"I00_I99",5,"RUCC_4_Water","3.73(-1.87,9.41)","-2.60(-7.25,1.80)","-12.16(-17.17,-7.37)***","-0.60(-1.99,0.81)","0.1977","0.2668","1.0012","1.0004",4145,4426,3730,3589,1.0024,2672
"I00_I99",5,"RUCC_4_Land","-0.70(-5.04,3.36)","-7.56(-11.73,-3.24)***","-10.58(-15.60,-5.42)***","-0.70(-2.11,0.71)","0.7438","0.0010","1.0021","1.0009",3659,4637,3358,3507,1.0025,2672
"I00_I99",5,"RUCC_4_Built","0.85(-3.66,5.07)","-0.34(-4.47,3.90)","-12.33(-17.64,-6.80)***","-0.61(-1.98,0.71)","0.6846","0.8829","1.0005","0.9999",4762,4855,3473,3666,1.0031,2672
"I00_I99",5,"RUCC_4_Social","4.12(-1.35,9.30)","-6.04(-9.97,-2.14)**","-9.32(-14.73,-3.75)**","-0.34(-1.68,1.03)","0.1360","0.0023","1.0031","1.0008",5302,5684,3761,3706,1.0031,2672
"I00_I99",10,"EQI","-0.12(-1.20,0.93)","-1.13(-2.36,0.13)","-0.59(-2.33,1.17)","0.79(0.37,1.20)***","0.8504","0.0764","1.0006","1.0001",4579,5234,3114,3700,1.008,12544
"I00_I99",10,"Air","-0.01(-1.06,0.98)","-2.88(-4.13,-1.64)***","-0.27(-1.93,1.38)","0.84(0.42,1.25)***","0.9725","0.0002","1.0008","0.9999",4002,4432,3680,3653,1.0029,12544
"I00_I99",10,"Water","-1.05(-2.76,0.67)","-1.39(-2.85,0.08)","-0.66(-2.29,0.96)","0.75(0.35,1.17)***","0.2185","0.0652","1.0006","1.0001",5605,5447,3999,3656,1.0044,12544
"I00_I99",10,"Land","1.51(0.34,2.63)*","1.49(0.28,2.72)*","-1.98(-3.78,-0.26)*","0.78(0.37,1.18)***","0.0119","0.0135","1.0019","1.0014",4484,4891,3805,3688,1.003,12544
"I00_I99",10,"Built","0.67(-0.70,2.03)","0.43(-0.99,1.84)","-1.38(-3.35,0.53)","0.77(0.35,1.17)***","0.3385","0.5405","1.0008","1.0008",3985,4043,3498,3897,1.0009,12544
"I00_I99",10,"Social","1.03(-0.40,2.52)","1.92(0.34,3.55)*","-2.06(-4.06,-0.10)*","0.74(0.34,1.17)***","0.1660","0.0194","1.0005","1.0018",4200,4124,3562,3798,1.0018,12544
"I00_I99",10,"RUCC_1_EQI","1.40(0.20,2.59)*","1.25(-0.29,2.76)","-0.84(-2.94,1.22)","0.92(0.40,1.43)***","0.0215","0.1148","1.0006","1.0006",4182,4740,3427,3746,1.0076,4352
"I00_I99",10,"RUCC_1_Air","-0.18(-1.42,1.10)","-2.30(-4.34,-0.26)*","0.38(-1.65,2.50)","0.94(0.42,1.46)***","0.7730","0.0290","1.0004","1.0004",5868,6753,4049,3969,1.0017,4352
"I00_I99",10,"RUCC_1_Water","-1.09(-3.22,1.05)","-2.72(-4.50,-0.95)**","0.37(-1.59,2.28)","0.87(0.35,1.37)**","0.2918","0.0040","1.0028","1.0010",4899,5654,3524,3762,1.0046,4352
"I00_I99",10,"RUCC_1_Land","1.07(-0.21,2.34)","2.24(0.83,3.67)**","-0.96(-3.05,1.15)","0.92(0.41,1.44)***","0.1010","0.0023","1.0012","1.0005",5622,5450,3689,3880,1.0023,4352
"I00_I99",10,"RUCC_1_Built","-0.85(-2.48,0.78)","-1.53(-3.23,0.22)","1.01(-1.32,3.30)","0.88(0.37,1.39)**","0.3118","0.0881","1.0000","1.0019",4453,4167,3679,3714,1.0022,4352
"I00_I99",10,"RUCC_1_Social","0.72(-1.20,2.60)","1.67(-0.88,4.15)","-0.62(-3.08,1.81)","0.93(0.43,1.43)***","0.4489","0.1877","1.0013","1.0008",4096,4671,3764,4161,1.0071,4352
"I00_I99",10,"RUCC_2_EQI","0.52(-2.35,3.43)","-5.45(-8.72,-2.20)**","-3.51(-7.53,0.32)","-0.91(-2.14,0.34)","0.7184","0.0023","1.0004","1.0010",4798,6050,3778,3981,1.0019,1292
"I00_I99",10,"RUCC_2_Air","-1.79(-4.48,0.90)","-5.14(-8.40,-1.87)**","-2.00(-5.95,2.06)","-0.68(-1.90,0.59)","0.1710","0.0027","1.0006","1.0016",6783,6150,3636,3744,1.0021,1292
"I00_I99",10,"RUCC_2_Water","-7.64(-11.65,-3.75)***","-3.83(-7.73,0.19)","-2.91(-6.59,0.75)","-0.71(-1.98,0.50)","0.0002","0.0644","1.0013","1.0008",4352,4660,3571,2973,1.0017,1292
"I00_I99",10,"RUCC_2_Land","3.89(0.63,7.07)*","3.75(0.80,6.68)*","-6.42(-10.48,-2.41)**","-0.60(-1.86,0.65)","0.0181","0.0152","1.0010","1.0008",4345,4973,3664,3878,1.0026,1292
"I00_I99",10,"RUCC_2_Built","2.30(-1.07,5.63)","1.26(-2.48,4.90)","-5.64(-9.79,-1.28)*","-0.78(-1.98,0.48)","0.1618","0.4943","1.0020","1.0006",4599,5253,3488,3921,1.002,1292
"I00_I99",10,"RUCC_2_Social","-2.76(-5.92,0.40)","1.18(-2.23,4.65)","-3.05(-7.08,1.11)","-0.98(-2.27,0.29)","0.0839","0.4989","1.0014","1.0005",4197,4201,3732,3723,1.0029,1292
"I00_I99",10,"RUCC_3_EQI","-3.47(-6.25,-0.65)*","-1.33(-3.90,1.35)","-3.21(-6.19,-0.32)*","-0.77(-1.73,0.20)","0.0131","0.3260","1.0019","1.0005",2898,3400,3266,3594,1.0019,4228
"I00_I99",10,"RUCC_3_Air","1.23(-1.33,3.75)","1.09(-1.20,3.39)","-5.61(-8.25,-2.98)***","-0.67(-1.65,0.30)","0.3610","0.3614","1.0006","1.0018",4607,4121,4035,3457,1.0018,4228
"I00_I99",10,"RUCC_3_Water","5.02(1.60,8.41)**","1.27(-2.25,4.66)","-5.57(-7.95,-3.12)***","-0.65(-1.59,0.30)","0.0048","0.4680","1.0003","0.9998",4594,5559,3702,4140,1.0018,4228
"I00_I99",10,"RUCC_3_Land","-0.17(-2.96,2.64)","0.00(-2.55,2.61)","-4.92(-7.81,-2.00)**","-0.73(-1.69,0.21)","0.9146","0.9954","1.0026","1.0010",3141,3978,3729,3455,1.0026,4228
"I00_I99",10,"RUCC_3_Built","-0.67(-3.60,2.19)","-0.96(-4.10,2.20)","-4.29(-7.58,-0.96)*","-0.71(-1.67,0.24)","0.6497","0.5451","1.0011","1.0000",4273,4184,3648,3595,1.0016,4228
"I00_I99",10,"RUCC_3_Social","0.65(-2.40,3.65)","3.45(0.52,6.43)*","-7.11(-10.29,-3.87)***","-0.88(-1.86,0.10)","0.6738","0.0215","1.0031","1.0028",5076,4332,3439,3182,1.0045,4228
"I00_I99",10,"RUCC_4_EQI","-0.25(-5.62,4.51)","-1.46(-6.01,3.03)","2.05(-2.94,7.06)","1.60(-0.02,3.26)","0.9596","0.5234","1.1134","1.0092",34,3217,33,3402,1.1134,2672
"I00_I99",10,"RUCC_4_Air","-3.72(-12.01,4.52)","-2.82(-7.06,1.25)","2.66(-2.43,7.64)","1.36(-0.20,2.93)","0.3751","0.1848","0.9995","1.0010",6109,4110,3837,3739,1.005,2672
"I00_I99",10,"RUCC_4_Water","-4.82(-10.56,0.94)","1.37(-3.68,6.46)","1.81(-2.92,6.52)","1.46(-0.09,3.02)","0.0969","0.6101","1.0006","1.0003",4422,5156,3567,3956,1.0056,2672
"I00_I99",10,"RUCC_4_Land","1.79(-2.93,6.56)","0.36(-3.91,5.07)","0.70(-4.38,5.87)","1.55(0.06,3.06)*","0.4626","0.8746","1.0002","1.0011",3432,4136,3354,3355,1.0018,2672
"I00_I99",10,"RUCC_4_Built","6.62(1.83,11.32)**","7.38(2.59,12.02)**","-3.19(-8.74,2.25)","1.68(0.13,3.16)*","0.0065","0.0027","1.0019","1.0004",3363,3310,3323,3403,1.0031,2672
"I00_I99",10,"RUCC_4_Social","-5.40(-10.92,0.00)","-2.26(-6.92,2.15)","3.49(-1.95,8.99)","1.38(-0.09,2.88)","0.0506","0.3176","0.9996","1.0010",5919,4389,3569,3359,1.0015,2672
"I00_I99",15,"EQI","3.26(1.28,5.32)**","10.30(8.10,12.52)***","20.77(13.82,26.99)***","4.08(3.28,4.88)***","0.0015","0.0002","1.0027","1.0049",2523,2403,3197,2949,1.0144,6272
"I00_I99",15,"Air","-0.90(-2.81,1.00)","6.46(4.26,8.66)***","21.57(14.80,28.05)***","4.03(3.25,4.79)***","0.3506","0.0002","1.0008","1.0005",2771,2932,3273,3270,1.0552,6272
"I00_I99",15,"Water","1.59(-1.41,4.62)","1.16(-1.72,4.00)","22.09(15.55,28.40)***","4.27(3.47,5.06)***","0.3093","0.4268","1.0007","1.0003",2767,3127,3174,3554,1.0249,6272
"I00_I99",15,"Land","-4.43(-6.53,-2.36)***","2.99(0.80,5.12)**","23.20(16.40,29.75)***","4.14(3.33,4.93)***","0.0002","0.0090","1.0001","1.0012",2668,2684,3309,3040,1.0157,6272
"I00_I99",15,"Built","0.93(-1.49,3.35)","1.71(-0.84,4.16)","21.91(14.73,28.79)***","4.26(3.44,5.03)***","0.4401","0.1789","1.0006","1.0016",2124,2079,2857,3120,1.0213,6272
"I00_I99",15,"Social","-7.10(-9.67,-4.49)***","9.96(7.17,12.73)***","22.66(16.05,29.56)***","2.98(2.17,3.75)***","0.0002","0.0002","1.0025","1.0022",1806,1812,2904,2671,1.0131,6272
"I00_I99",15,"RUCC_1_EQI","2.81(0.67,4.85)**","8.63(6.03,11.24)***","27.81(15.15,37.63)***","4.48(3.56,5.41)***","0.0090","0.0002","1.0031","1.0043",3902,3567,3691,3720,1.734,2176
"I00_I99",15,"RUCC_1_Air","-2.02(-4.22,0.22)","2.40(-0.93,5.60)","33.25(19.34,41.33)***","4.55(3.65,5.46)***","0.0794","0.1456","1.0065","1.0024",3988,5320,3386,3315,1.6183,2176
"I00_I99",15,"RUCC_1_Water","1.95(-1.43,5.30)","1.93(-1.12,4.89)","36.87(33.30,40.18)***","4.60(3.68,5.51)***","0.2518","0.2102","1.0008","1.0003",5380,5704,3548,3319,1.0044,2176
"I00_I99",15,"RUCC_1_Land","-2.56(-4.76,-0.36)*","6.39(3.82,8.94)***","34.90(20.27,40.72)***","4.48(3.54,5.40)***","0.0248","0.0002","1.0077","1.0228",2782,254,3178,2821,1.3769,2176
"I00_I99",15,"RUCC_1_Built","-0.07(-2.79,2.52)","0.85(-1.98,3.69)","34.37(18.59,40.62)***","4.62(3.68,5.54)***","0.9579","0.5568","1.0165","1.0366",613,139,3397,2182,1.3758,2176
"I00_I99",15,"RUCC_1_Social","-10.47(-13.79,-7.24)***","8.40(4.14,12.65)***","37.79(21.93,47.10)***","3.82(2.93,4.72)***","0.0002","0.0006","1.0753","1.0490",51,84,1162,2395,1.621,2176
"I00_I99",15,"RUCC_2_EQI","2.25(-1.94,6.64)","9.42(4.47,14.30)***","34.07(16.51,42.38)***","2.28(0.16,4.46)*","0.2981","0.0002","1.0029","1.0278",5317,180,3810,2453,1.3769,646
"I00_I99",15,"RUCC_2_Air","2.24(-1.91,6.43)","1.67(-3.11,6.42)","36.79(30.76,42.79)***","1.58(-0.44,3.59)","0.2897","0.4793","1.0002","1.0003",4507,4754,3305,3738,1.0022,646
"I00_I99",15,"RUCC_2_Water","-2.75(-8.25,2.86)","3.17(-2.19,8.49)","37.53(31.38,43.24)***","1.60(-0.44,3.59)","0.3314","0.2360","1.0017","1.0008",4834,4366,4182,3782,1.0043,646
"I00_I99",15,"RUCC_2_Land","3.07(-1.53,7.80)","7.62(3.51,11.78)***","35.79(30.07,41.44)***","2.03(0.05,3.99)*","0.1977","0.0002","1.0010","1.0020",4788,4683,3706,3849,1.002,646
"I00_I99",15,"RUCC_2_Built","11.40(6.80,15.72)***","7.23(1.80,12.34)*","28.81(13.40,36.87)***","2.28(0.24,4.37)*","0.0002","0.0123","1.0142","1.0963",1028,39,3833,95,1.3725,646
"I00_I99",15,"RUCC_2_Social","-3.18(-7.55,1.02)","19.88(15.14,24.43)***","34.26(16.39,41.92)***","1.29(-0.56,3.30)","0.1635","0.0002","1.0268","1.0566",162,71,3012,207,1.3749,646
"I00_I99",15,"RUCC_3_EQI","2.00(-2.39,6.30)","10.09(6.02,14.38)***","34.81(28.65,40.51)***","3.16(1.49,4.77)***","0.3643","0.0002","1.0001","1.0008",6315,6067,3417,3439,1.0013,2114
"I00_I99",15,"RUCC_3_Air","4.82(0.75,8.93)*","5.62(1.84,9.42)**","34.35(27.56,40.44)***","3.45(1.81,5.13)***","0.0177","0.0031","1.0002","1.0008",5703,5851,3685,3731,1.0015,2114
"I00_I99",15,"RUCC_3_Water","3.01(-2.28,8.55)","-5.53(-10.68,-0.17)*","36.08(29.48,42.32)***","3.01(1.36,4.70)***","0.2785","0.0410","1.0025","0.9997",6622,7326,3389,4202,1.0025,2114
"I00_I99",15,"RUCC_3_Land","1.26(-3.11,5.58)","1.76(-2.31,6.04)","35.34(28.21,41.68)***","3.16(1.54,4.79)***","0.5772","0.4214","1.0000","1.0008",4717,4512,4006,3477,1.0043,2114
"I00_I99",15,"RUCC_3_Built","3.95(-0.32,8.32)","9.63(4.88,14.22)***","33.07(26.11,39.27)***","3.14(1.53,4.74)***","0.0689","0.0002","1.0008","1.0003",5296,4395,3865,3683,1.0024,2114
"I00_I99",15,"RUCC_3_Social","-1.73(-6.40,2.99)","15.38(10.67,20.08)***","34.97(29.34,40.36)***","2.72(1.12,4.35)***","0.4689","0.0002","1.0006","1.0008",5285,4723,3913,3660,1.0011,2114
"I00_I99",15,"RUCC_4_EQI","6.56(0.11,13.08)*","17.33(10.79,24.05)***","16.66(10.23,23.18)***","-1.00(-3.64,1.63)","0.0464","0.0002","1.0016","1.0000",4851,4221,3785,4023,1.0016,1336
"I00_I99",15,"RUCC_4_Air","2.24(-6.60,11.41)","16.84(10.79,22.74)***","16.25(9.38,22.99)***","-0.70(-3.43,1.93)","0.6359","0.0002","1.0003","1.0011",6472,4950,3778,3847,1.0032,1336
"I00_I99",15,"RUCC_4_Water","4.46(-2.74,12.10)","5.03(-2.10,12.33)","20.28(13.38,27.17)***","-1.40(-4.10,1.21)","0.2377","0.1693","1.0039","1.0049",6203,6302,4026,3768,1.0049,1336
"I00_I99",15,"RUCC_4_Land","-3.56(-9.90,2.73)","5.58(-0.89,12.07)","21.34(14.26,28.18)***","-1.78(-4.52,0.95)","0.2727","0.0906","1.0007","1.0002",5102,4608,3979,3641,1.0009,1336
"I00_I99",15,"RUCC_4_Built","-1.41(-7.83,5.06)","7.88(0.94,14.30)*","19.82(12.77,26.79)***","-1.44(-4.13,1.24)","0.6580","0.0227","1.0002","1.0014",3535,3746,3810,3705,1.0023,1336
"I00_I99",15,"RUCC_4_Social","-0.06(-7.03,6.93)","12.13(5.89,18.39)***","16.57(9.47,23.60)***","-1.58(-4.36,1.12)","0.9875","0.0002","1.0009","1.0006",4074,3528,3428,3355,1.0017,1336
