ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"X60_X84_Y87.0",10,"RUCC_2_Land","0.20(-1.45,1.98)","0.41(-1.40,2.13)","1.92(0.19,3.53)*","0.06(-0.45,0.58)","0.8646","0.6322","1.0004","1.0026",2855,3716,3490,4032,1.0044,323
"X60_X84_Y87.0",10,"RUCC_2_Built","0.99(-1.25,3.20)","-0.53(-2.91,1.78)","1.68(-0.41,3.84)","0.09(-0.39,0.54)","0.4093","0.6663","1.0003","1.0008",1963,2249,3003,3433,1.0015,323
"X60_X84_Y87.0",10,"RUCC_2_Social","0.96(-1.35,3.20)","-0.32(-2.52,2.08)","1.75(-0.44,3.84)","0.15(-0.33,0.61)","0.4409","0.8042","1.0025","1.0019",1664,2132,2109,2728,1.0025,323
"X60_X84_Y87.0",10,"RUCC_3_EQI","0.06(-1.62,1.73)","0.43(-1.32,2.20)","1.10(-0.73,2.90)","0.10(-0.54,0.72)","0.9446","0.6280","1.0005","1.0000",4617,5535,3935,3821,1.0005,1057
"X60_X84_Y87.0",10,"RUCC_3_Air","0.27(-1.39,1.93)","0.13(-1.49,1.76)","1.22(-0.23,2.71)","0.13(-0.49,0.76)","0.7659","0.8709","1.0023","1.0023",5645,5974,3611,3969,1.0023,1057
"X60_X84_Y87.0",10,"RUCC_3_Water","2.37(0.06,4.54)*","0.05(-1.71,1.87)","1.02(-0.33,2.42)","0.10(-0.51,0.74)","0.0419","0.9596","0.9995","1.0008",5250,4981,3774,3843,1.0024,1057
"X60_X84_Y87.0",10,"RUCC_3_Land","0.90(-0.78,2.60)","0.17(-1.47,1.76)","1.05(-0.62,2.73)","0.17(-0.46,0.79)","0.2885","0.8246","1.0022","1.0011",6777,4859,4358,3658,1.0022,1057
"X60_X84_Y87.0",10,"RUCC_3_Built","0.37(-1.49,2.21)","-0.34(-2.33,1.58)","1.24(-0.66,3.16)","0.12(-0.51,0.76)","0.6984","0.7492","1.0011","1.0018",4357,4490,4178,4213,1.0018,1057
"X60_X84_Y87.0",10,"RUCC_3_Social","0.22(-1.80,2.17)","-0.05(-1.92,1.86)","1.32(-0.59,3.31)","0.15(-0.49,0.78)","0.8084","0.9454","1.0006","1.0011",3504,3303,3501,3680,1.0011,1057
"X60_X84_Y87.0",10,"RUCC_4_EQI","1.47(0.13,2.88)*","0.02(-1.16,1.19)","-0.16(-1.14,0.86)","-0.12(-0.57,0.35)","0.0290","0.9783","1.0015","1.0005",4980,4805,3722,3583,1.0015,668
"X60_X84_Y87.0",10,"RUCC_4_Air","-1.24(-5.28,3.38)","0.64(-0.36,1.70)","-0.09(-1.00,0.86)","-0.11(-0.56,0.33)","0.5551","0.2260","1.0009","1.0013",6615,6255,3119,3749,1.0019,668
"X60_X84_Y87.0",10,"RUCC_4_Water","1.43(-0.71,3.57)","-0.60(-1.85,0.64)","0.26(-0.63,1.15)","-0.08(-0.54,0.37)","0.1989","0.3476","1.0002","1.0008",7858,7044,3713,3442,1.0008,668
"X60_X84_Y87.0",10,"RUCC_4_Land","-1.72(-2.88,-0.50)**","-0.22(-1.54,1.10)","1.01(-0.10,2.22)","-0.11(-0.56,0.35)","0.0052","0.7388","1.0011","1.0014",3888,4618,3427,3726,1.0014,668
"X60_X84_Y87.0",10,"RUCC_4_Built","0.60(-0.73,1.95)","-0.61(-1.87,0.61)","0.20(-1.01,1.41)","-0.12(-0.59,0.33)","0.3743","0.3306","1.0006","1.0009",4554,4578,3738,3844,1.0009,668
"X60_X84_Y87.0",10,"RUCC_4_Social","0.11(-1.83,2.18)","-0.87(-2.26,0.49)","0.87(-0.58,2.31)","-0.07(-0.54,0.39)","0.9375","0.2210","0.9998","1.0002",5208,3745,3756,3660,1.0036,668
"X60_X84_Y87.0",15,"EQI","0.33(-0.22,0.83)","-0.13(-0.74,0.48)","0.82(0.07,1.57)*","-0.00(-0.21,0.19)","0.2256","0.6859","1.0021","1.0029",5353,4646,3926,3909,1.0029,3136
"X60_X84_Y87.0",15,"Air","1.43(0.88,1.98)***","-0.01(-0.63,0.64)","0.47(-0.29,1.22)","0.06(-0.15,0.26)","0.0002","0.9817","1.0013","1.0007",4138,4248,3746,3533,1.0028,3136
"X60_X84_Y87.0",15,"Water","0.19(-0.76,1.13)","0.47(-0.21,1.15)","0.85(0.14,1.59)*","-0.01(-0.22,0.19)","0.6930","0.1677","1.0005","1.0002",4737,5132,3536,3902,1.0033,3136
"X60_X84_Y87.0",15,"Land","0.03(-0.55,0.62)","0.73(0.07,1.40)*","0.68(-0.13,1.51)","-0.04(-0.24,0.17)","0.9167","0.0281","1.0007","1.0012",3934,3865,2976,3569,1.0032,3136
"X60_X84_Y87.0",15,"Built","0.12(-0.53,0.77)","-0.23(-0.89,0.48)","0.92(-0.01,1.83)","-0.02(-0.22,0.19)","0.7226","0.5022","1.0006","1.0001",3568,3830,3566,3837,1.0006,3136
"X60_X84_Y87.0",15,"Social","0.04(-0.76,0.82)","-0.95(-1.76,-0.17)*","1.31(0.37,2.27)**","0.06(-0.15,0.28)","0.9138","0.0156","1.0015","1.0014",3356,3775,3794,3877,1.0039,3136
"X60_X84_Y87.0",15,"RUCC_1_EQI","0.63(0.13,1.14)*","-0.38(-0.99,0.24)","1.39(0.51,2.26)**","0.19(-0.01,0.40)","0.0140","0.2497","1.0001","1.0007",4724,4652,3823,3995,1.0065,1088
"X60_X84_Y87.0",15,"RUCC_1_Air","0.87(0.35,1.38)**","-0.51(-1.27,0.27)","1.12(0.28,1.98)**","0.19(-0.00,0.39)","0.0023","0.2006","1.0011","1.0009",5341,5984,4214,4065,1.0027,1088
"X60_X84_Y87.0",15,"RUCC_1_Water","0.38(-0.61,1.44)","0.26(-0.44,0.96)","1.51(0.68,2.37)**","0.14(-0.05,0.34)","0.4809","0.4555","1.0000","1.0003",7646,6595,3821,3765,1.0041,1088
"X60_X84_Y87.0",15,"RUCC_1_Land","-0.13(-0.71,0.43)","0.10(-0.65,0.80)","1.63(0.68,2.55)***","0.12(-0.08,0.33)","0.6530","0.7813","1.0002","1.0007",4907,4777,3648,3506,1.0045,1088
"X60_X84_Y87.0",15,"RUCC_1_Built","0.47(-0.23,1.16)","-0.77(-1.52,0.01)","1.48(0.48,2.52)**","0.14(-0.04,0.34)","0.2047","0.0544","0.9997","1.0013",2937,2925,2887,3107,1.005,1088
"X60_X84_Y87.0",15,"RUCC_1_Social","-1.08(-1.94,-0.23)*","-1.67(-2.73,-0.63)**","2.63(1.54,3.76)***","0.13(-0.07,0.34)","0.0110","0.0031","1.0009","1.0015",2658,2754,3329,3578,1.0053,1088
"X60_X84_Y87.0",15,"RUCC_2_EQI","0.33(-1.80,2.55)","0.58(-1.37,2.54)","2.28(-0.00,4.52)","0.40(-0.35,1.05)","0.7913","0.5393","1.0012","1.0018",1461,1339,3119,2827,1.0028,323
"X60_X84_Y87.0",15,"RUCC_2_Air","0.26(-1.67,2.14)","1.70(-0.46,3.96)","2.24(-0.04,4.26)","0.53(-0.21,1.25)","0.7896","0.1256","1.0011","1.0026",2057,1744,2806,1050,1.003,323
"X60_X84_Y87.0",15,"RUCC_2_Water","0.67(-2.55,3.82)","0.45(-1.93,2.76)","2.58(0.62,4.48)**","0.47(-0.23,1.11)","0.6776","0.7092","1.0014","1.0000",3001,2676,3320,3614,1.0022,323
"X60_X84_Y87.0",15,"RUCC_2_Land","-1.42(-3.93,1.19)","-0.04(-2.21,2.12)","3.31(0.93,5.64)**","0.51(-0.21,1.19)","0.2922","0.9842","1.0040","1.0009",1662,1965,2497,2616,1.0041,323
"X60_X84_Y87.0",15,"RUCC_2_Built","-1.55(-4.05,0.97)","-1.93(-4.68,0.62)","4.00(1.14,6.87)**","0.40(-0.40,1.16)","0.2381","0.1552","1.0105","1.0143",1323,933,2667,1349,1.0143,323
"X60_X84_Y87.0",15,"RUCC_2_Social","-0.82(-3.16,1.82)","0.59(-2.19,3.45)","3.04(0.56,5.57)*","0.44(-0.28,1.11)","0.5309","0.7009","1.0255","1.0258",215,240,1473,2644,1.0425,323
"X60_X84_Y87.0",15,"RUCC_3_EQI","-0.89(-3.05,1.25)","-2.07(-4.14,0.05)","3.27(1.14,5.46)**","0.15(-0.57,0.89)","0.4160","0.0552","1.0001","1.0006",4366,4498,3973,3559,1.0013,1057
"X60_X84_Y87.0",15,"RUCC_3_Air","2.52(0.44,4.55)*","0.17(-1.64,2.05)","1.36(-0.51,3.23)","0.07(-0.67,0.80)","0.0210","0.8604","1.0016","1.0002",5264,5040,3443,3443,1.0056,1057
"X60_X84_Y87.0",15,"RUCC_3_Water","-0.82(-3.40,1.89)","-0.00(-2.48,2.52)","2.20(0.57,3.84)**","0.12(-0.62,0.87)","0.5563","0.9963","0.9994","1.0007",7343,7437,3869,3279,1.0019,1057
"X60_X84_Y87.0",15,"RUCC_3_Land","0.21(-1.89,2.30)","1.55(-0.38,3.54)","1.41(-0.54,3.38)","0.06(-0.64,0.81)","0.8492","0.1239","1.0011","1.0023",3062,3418,3455,3053,1.0024,1057
"X60_X84_Y87.0",15,"RUCC_3_Built","-0.06(-2.31,2.22)","-0.54(-2.94,1.81)","2.38(-0.04,4.87)","0.14(-0.62,0.89)","0.9496","0.6447","1.0029","1.0014",2862,2974,3368,3360,1.0032,1057
"X60_X84_Y87.0",15,"RUCC_3_Social","-0.67(-3.35,1.86)","-2.10(-4.62,0.38)","3.57(1.10,6.00)**","0.19(-0.55,0.95)","0.5984","0.0919","1.0006","1.0021",4591,4150,4073,3844,1.0021,1057
"X60_X84_Y87.0",15,"RUCC_4_EQI","-1.18(-2.69,0.30)","0.40(-0.94,1.77)","-0.16(-1.28,0.92)","0.04(-0.48,0.54)","0.1127","0.5801","1.0010","1.0007",4077,4221,3827,3907,1.0025,668
"X60_X84_Y87.0",15,"RUCC_4_Air","2.79(-2.34,8.53)","0.49(-0.70,1.72)","-0.52(-1.54,0.51)","0.04(-0.47,0.53)","0.3285","0.4264","1.0012","0.9998",6702,5189,3768,3608,1.0012,668
"X60_X84_Y87.0",15,"RUCC_4_Water","0.12(-2.29,2.68)","0.95(-0.51,2.40)","-0.56(-1.51,0.44)","-0.02(-0.54,0.50)","0.9363","0.1998","1.0039","1.0001",5346,5137,3391,3783,1.0039,668
"X60_X84_Y87.0",15,"RUCC_4_Land","0.81(-0.54,2.18)","1.16(-0.37,2.72)","-1.01(-2.25,0.24)","-0.03(-0.55,0.50)","0.2352","0.1531","1.0012","0.9999",3078,3654,3497,3652,1.0012,668
"X60_X84_Y87.0",15,"RUCC_4_Built","-1.04(-2.62,0.51)","0.06(-1.38,1.52)","0.07(-1.32,1.53)","0.06(-0.46,0.57)","0.1927","0.9454","1.0001","1.0012",2829,2664,3123,3161,1.0012,668
"X60_X84_Y87.0",15,"RUCC_4_Social","0.48(-1.90,2.94)","0.77(-0.88,2.40)","-0.98(-2.68,0.71)","-0.01(-0.55,0.50)","0.6855","0.3589","1.0012","1.0019",4160,3325,3747,3265,1.0019,668
